,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Eggerthella_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Holdemania_unclassified,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
CSM5MCYS,0.0,0.0,0.0,0.0,0.0011108302348217041,0.40480458665910646,0.0,0.0,0.0,0.032141576251372324,0.0,0.0,0.0,0.1410293031033383,0.11606477514230647,0.006745999515513752,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057191381093052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040823391377381847,0.0025753415156551025,0.00012472124042270163,0.014718323162468282,0.001557088917017078,0.0037266301040773412,0.0005793960713620464,0.001952343709836339,0.000901846107576836,0.0,0.06267941986979712,0.0,0.0,0.0,0.0,0.004707871928118385,0.00015280886936342385,0.0014890499313881082,0.017819724674312795,0.0,0.0,0.0,0.002047253531816541,0.0009190840025946077,0.001259380330121914,0.0,0.0010041580844764343,0.0008827830236748295,0.005112962461036021,0.00027976089620019006,0.0,0.0,0.0,0.0,0.0010121686356905754,0.02815455253314417,0.00025441105058581984,9.024545038715807e-06,0.010336450248950697,0.00010778754355230229,7.493414363607845e-05,0.0,0.04800814602078912,0.0006155956508993671,0.00042628300385125006,0.0,0.00020685474021326123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022589754423877613,0.0,0.0,0.08143384405160299,0.0
CSM5MCYW,0.0,0.0,0.0,0.0,0.0008412373902032334,0.0,0.0,0.8007214481282725,0.0,0.0,0.0,0.0,0.0,0.0,6.781391723184968e-06,5.206729577292865e-05,0.0,0.0,0.0,0.02629559350912769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027655205080204893,0.0,0.04417570976746837,0.0,0.0,0.006072448941005224,0.0002256249483493575,0.000950544229673554,0.009371883361441624,0.0,0.0,0.0,0.0,0.0,0.0,0.0010059447518866922,0.004886739839032748,0.00782112849484482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004922830635661224,0.0,0.003072085389445556,0.0,0.010108986160099002,0.0,0.0019468341187679151,0.0,0.024621624203085894,0.0,0.0,0.0,9.413491222522861e-05,0.00041297526205768794,0.0,0.011809851155348005,0.0005909005906592189,0.0025093448152639698,0.0,0.0,0.0,0.0,0.0,6.356118004951334e-05,0.0005965325939547455,0.009049824724011722,0.0,0.0,0.0,0.0,0.00011815713036329062,0.0,0.0,0.0
CSM5MCZ3,0.0,0.0,0.0,0.0,0.001960275326985539,0.0,0.0,0.6053426498733353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6006805746368815e-05,0.0,0.0,0.0,0.04909287322411315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220104746551464,0.0,0.03958904945879625,0.0,0.0,0.05481871858199058,0.0002286863797717653,0.0006627313914058592,0.036578529140824156,0.0,0.0,0.0,0.0,0.0,0.0,0.005266115006789865,0.003029256966558929,0.009979436838385362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04157463787393884,0.0,0.0026191601216616505,0.0,0.03105878691740191,0.0,0.0044801684362666076,0.0,0.025438288676413366,0.0,0.0,0.0,5.7574867180737444e-05,0.0010738209064269436,0.0,0.026257241528553164,0.0024997915392740012,0.0038255024896166707,0.00015820680098155225,0.0,0.0,0.0,0.0,0.00014046282251852323,0.0024295601280147393,0.029147524677779278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006644685641225193
CSM5MCZ5,0.0,0.0,0.0,0.0,0.00170721149038793,0.0,0.0,0.6830883088184604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.049548136743368e-05,0.0,0.0,0.0,0.02420938680625125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017650956983711064,0.0,0.016176276045564562,0.0,0.02832053193848126,0.0,0.0,0.011068677873761498,0.0002634600968504656,0.00046829069548621187,0.0864611197613084,0.0,0.0,0.0,0.0,0.0,0.0,0.005606445766782539,0.013599310854965902,0.010767953265333884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010269478315470178,0.0,0.001352825985289213,0.0,0.05091201786709116,0.0,0.003329832539495724,0.0,0.020143083302952405,0.0,0.0,0.0,0.00011365676031031403,0.0005222000222344919,0.0,0.019338666713040284,0.0005490304705700415,0.0031289768220948743,0.0,0.0,0.0,0.0,0.0,0.0001291836401341274,0.0005338762358619996,0.007743192860616443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM5MCZ7,0.0,0.0,0.0,0.0,0.00036550893944547075,0.0,0.0,0.7814623462286957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27010828378735e-05,0.0,0.0,0.0,0.0272535837046048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024229667565621085,0.0,0.044631605092287474,0.0,0.0,0.009385865011950779,0.00034481087852449173,5.8330898959122744e-05,0.023078220324272758,0.0,0.0,0.0,0.0,0.0,0.0,0.0004707632833334039,0.00542830168176449,0.005972801807128882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008909221597673914,0.0,0.0012427068735908267,0.0,0.019016225868530624,0.0,0.0004006721224873612,0.0,0.02532842883371601,0.0,0.0,0.0,0.00017369906806980704,0.0006859760758640383,0.0,0.00899072021255027,3.1282296619206956e-05,0.0012973920913650042,0.0001534714176243048,0.0,2.2697305441755425e-05,0.0,0.0001417111557373849,0.00022497380989677782,0.000889663811745491,0.009796650959660891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM5MCZB,0.0,0.0,0.00018615504011430396,0.0003355107956560398,0.0,0.06935894207196419,0.003412259918075336,0.0025343194445158275,0.0023212330844070744,0.0,0.0,0.11127671931294299,0.34287682004841474,0.0003305768133669804,0.08948331954216758,0.07001814266404208,0.00014658039050413995,0.0,0.0,0.0,0.017555108984473378,0.02833411283400748,0.0,0.0,0.007154685484326898,0.0,0.0,0.0006378200021586173,0.0,0.0,0.0,1.8913598774727734e-05,0.006248580195200675,0.0002920300767337038,0.0003929711310640442,0.00017279217141476805,0.000246493531857593,7.760742975499696e-05,4.132210167087255e-05,0.0023108511633405117,0.0017420041219310374,0.0,0.0,0.1018291711423711,0.0,0.0,0.00011019227112232681,0.0,0.0001557288159984376,0.0014549080274863934,0.0,0.0,0.0002829844425370949,0.002918244941383263,0.0,0.00011409834043449883,0.0,0.0,0.0,0.0,0.001568697994027826,0.008088852797722146,0.0,0.0,0.014234333321341018,0.0,0.013920819863390369,0.0,0.0,0.00018893040515189987,0.05053045449172274,0.0,0.0019434750654009634,0.021531384752966815,2.3539207170720933e-05,2.312804197996598e-05,0.0,0.0,0.0,0.0,0.0,4.625608395993196e-06,0.010279232560171457,0.00023086925460890487,0.0,0.007591651290801722,0.0008856498208861639,0.0,0.0,0.0,0.004583155590047748,0.0
CSM5MCZD,0.0012778031703734804,0.001706664826277452,0.0011065064646426242,0.001162916598134209,0.0,0.01926932966577926,0.0,4.235925775009112e-06,0.0,0.0,0.0,0.017982744698067342,0.03334520770087173,0.007619294001350537,0.23501432776064582,0.045727025371748976,8.750802759591996e-05,0.00440887552494485,0.0,0.004765209866359641,0.012508378867813493,0.015643377202371456,0.0,0.0,0.0,0.00015032370738142097,0.004189123960958402,0.053683127129844146,0.0,0.0,0.0,0.00027461196853595664,0.0,0.0,0.0,1.746027941406195e-05,0.0013127237292016045,0.0,0.0,0.002361683592461788,0.010165705283707844,0.0,0.0,0.15469497615070474,0.011210015960141798,0.0,6.085268979220408e-05,0.0,0.004321057551560516,0.0030016183302765793,0.00016323811523205847,0.002130360719041168,0.00043216774431373457,0.006837817353492759,0.0,8.988427864043727e-05,0.0,0.003680192976380478,0.0,0.000491264074638252,0.0025742030880518793,0.0,0.0,0.0,0.007703082679485473,0.009957111768104347,0.012254223321312947,0.00020849020034069242,0.0,0.0,0.1990337543361416,0.001468729776037306,0.01691467151118822,0.08807181898504739,0.0,0.00015146017527227707,0.00025518869912859773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003234800878427691,0.0,0.0,6.798144292575601e-05,0.00011819266064903476,0.0,0.0
CSM5MCZF,5.313730486164602e-05,0.0005402292660934013,0.00024715972452888225,0.00020633968765240707,0.0,0.02861209736912317,0.0,5.700553778260876e-06,0.0,0.0,0.0,0.013519474058764766,0.031208699615121,0.009040569314305833,0.31444661823299724,0.039659465204583196,6.0873770703571496e-05,0.005850804088559323,0.0,0.006434194690402414,0.008968090844839374,0.013292877046078896,0.0,0.0,0.0,0.0001622621914740685,0.00515543832321468,0.059578523448668076,0.0,0.0,0.0,6.138274871948764e-05,0.0,0.0,0.0,0.0,0.0016232326883597844,0.0,0.0,0.0023691908684864934,0.018830863246056154,0.0,0.0,0.08479634822524963,0.01430116249560879,0.0,8.398137262616469e-05,0.0,0.001929841045147673,0.0025686084551224406,3.440691387593172e-05,0.0009153460638236035,0.00016378912552181697,0.004171482022845579,0.0,0.0,0.0,0.0024215138085226734,0.0,0.00047436751083385146,0.002701044534863823,0.0,0.0,0.0,0.009221358305559249,0.004793045975882381,0.007501623385381763,0.0,0.0,0.0,0.2083827254082945,0.0013223248853501568,0.007328672655573455,0.08437725572694427,0.0,0.0,0.00011798110408936348,0.0,0.0,0.0,0.0,7.726286281607151e-05,0.0,0.0,0.0,8.347239461024855e-05,0.0,0.0,0.0004761998316911496,0.0016248614180107161,0.0,0.00020410018438237599
CSM67U9B,0.0026711892297392134,0.0010818054222358454,0.003896475788692517,0.002798940881335151,0.0,0.017043804599462777,0.0,5.63639883521146e-05,0.0,0.0,0.0,0.02610308055916303,0.024521359834154762,0.003935597841430657,0.1953551637076413,0.051443381919965156,1.704027554831372e-05,0.004257144816126352,0.0,0.0025265989626606223,0.005544341015237434,0.009139435835800309,0.0,0.0,0.0,1.633446531850191e-05,0.004744355534762162,0.031101931096788764,0.0,0.0,1.633446531850191e-05,7.985738600156489e-05,0.0,0.0,0.0,0.0,0.00023321986593638835,0.0,0.0,0.00025641077348734784,0.014303950117366158,0.0,0.0,0.20730049769704206,0.10359378403013608,0.0,9.709932161553912e-05,0.0,0.005724020133740956,0.0027415685926547337,0.0006024594461607958,0.0013305531132280937,0.0004595832896403191,0.0038671342491389113,0.0,0.0,0.0,0.0015326164990199322,0.0,0.0004221753474602931,0.000633010946108364,0.0,0.012338873607537246,0.0,0.014027675827411249,0.006139944019165773,0.002831609811972155,6.120382992796702e-05,0.0004252002484452009,0.0,0.09898282662880836,0.0010534721830105429,0.0137002807108114,0.11091101951262795,0.0,0.0,0.00010940058562083068,0.0,0.0,0.0,0.0,5.2229957006074e-05,0.0,0.0,0.0,0.0003781126231134701,0.0,0.0,0.0,0.00620124867912657,0.0,0.003338280726944205
CSM67U9D,0.0008688771424513402,0.0010691771473475625,0.0007226986035245516,0.0011333136135618074,0.0,0.016783117177930743,0.0,0.0,0.0,0.0,0.0,0.021534374920335223,0.06628311576166808,0.0044527298058142034,0.23912178766338105,0.040146999971270095,0.0,0.004894401432772237,0.0,0.003804384991985976,0.008201172422695325,0.011788666904329028,0.0,0.0,0.0,6.666550668010632e-05,0.005195761894684281,0.0422626940633911,0.0,1.153242452432795e-05,5.2199395215379154e-05,0.0,0.0,0.0,0.0,0.0,0.0019155964104620535,0.0,0.0,0.001058656339009579,0.00979032028982399,0.0,0.0,0.09786395219020973,0.07597409534199302,0.0,5.867373880798432e-06,0.0,0.004597188597224205,0.000741211179734657,4.5219243529601706e-05,0.0010651306826021843,0.0001174486392346031,0.0021089162636724985,0.0,0.0,0.0,0.0008176893634223055,0.0,0.00047940491070868566,0.001155468008042753,0.0,0.000556287740870872,0.0,0.004260522730408737,0.005864237870620763,0.005072547043187514,0.0,0.0,0.0,0.16276600953428022,0.002661461024653895,0.03635849735340973,0.11460599775097488,0.0,2.690899055676522e-05,0.0001626678827642048,0.0,0.0,0.0,9.4788436660485e-05,2.2053232862311346e-05,0.0,0.0,0.0,0.00038461647404820066,0.0,0.0,0.00015113545823987684,0.0008824327993483572,0.0,0.0
CSM67U9J,0.0,0.0,0.0,0.0,2.1246632108150968e-05,0.02589152672285131,0.0,2.2749931549765422e-05,0.0,0.026244100551891292,0.0,0.0,0.0,0.12142149589919955,0.6112225111675105,0.04997127695866888,0.0,0.0,0.0,0.0,0.0,0.0,0.00010913953946120945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000790935946214752,0.00807372020109737,0.0,0.016233228690329535,0.00015985084062500375,0.0009200192582680466,0.0,0.0013363329836324764,0.0020810675270082775,0.0,0.0013872447247218194,0.0,0.0,0.0,0.0,7.085551368142799e-05,0.0,7.516497208072276e-05,0.00393764233740213,0.0,0.0,0.0,0.0001883133100529041,0.0,0.0,0.0,0.0,3.076752857170919e-05,0.00020314586454350006,0.0005689487286696842,0.0,0.00046902942578371003,0.0,0.0015207377151371828,0.004118238710321413,0.028605884194630372,0.0,0.0,0.003525036750660349,0.019259671126187754,0.0,0.0,0.007097377323750167,0.0,0.0,0.0,0.022854260531013467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005065517798464069,0.0,0.0,0.02315101184078816,0.013371948753123353
CSM67UA2,0.0,0.0,0.0,0.0,0.0,0.02031696622619098,0.0,0.0,0.0,0.019461353716601272,0.0,0.0,0.0,0.20893751014055567,0.35279819242718335,0.060046911962951185,0.0,0.0,0.0,0.0,0.0,0.0,0.00010085471112686863,0.0,0.0,0.0,0.15685261190666486,0.0,0.0,0.0,0.0,0.00026330390819517146,0.0033020653682749347,0.0,0.0005952130568291761,0.0001738667115354955,0.0020970168238077214,0.00011097022833025865,0.0006091344121882971,0.0027165672141064396,0.0,0.0021328718253801338,0.0,0.0,0.0,0.0,2.7842710718241792e-05,5.848972323544319e-05,0.00034412789218661436,0.0019829418327714722,0.0,0.0,0.0,0.0004102292917335193,0.0,0.0,0.0,0.0,2.854378616798169e-05,4.176406607736268e-05,0.0003988117772663266,0.0,0.0005859989223468802,0.0,0.0006794422644336414,0.008038130492174998,0.024669442925447642,0.0,0.0,0.0012303874142935267,0.01724946067267188,0.0,0.0,0.006812450298758297,0.0,0.0,0.0,0.03375888613132546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005809211330180499,0.0,0.0,0.06735842782828862,0.0
CSM67UAA,0.0,0.0013284788119503658,0.0008392373231301179,0.0,0.0,0.0024960399989306767,0.0013061579800996807,0.004913697541827552,0.0,0.0,0.0,0.0001383372485629667,0.0029331130319138585,0.001296554831512758,0.0029589377152759886,0.02083429040388507,0.0007258163519818693,0.0,0.0005103943701671182,0.0,0.001491213248815244,0.000189727070730823,0.0,0.0,0.0,0.0,7.461905996595295e-05,0.008774033501492253,6.151205986758556e-05,0.00015572673384198877,0.0,0.0,7.734427780818775e-05,0.22775424141225462,0.0,0.0,0.0,5.424481228829275e-05,0.0,0.0,0.000249552090981787,0.0,0.0,0.0018867591527738955,0.0006822128665061125,0.0,0.0,0.06584113329611464,0.0,0.007358477490868574,0.0,0.0,0.0,0.0,0.0,0.00017000168444417107,0.0,0.0,3.270261410681764e-05,0.0,0.0,0.0,8.331380260546399e-05,0.007315003777671019,0.00037685869589761285,0.0,0.00043292032008072874,0.0012048058308241863,0.0008476725212132256,0.0,0.00835331177556248,0.0,2.0374247677660196e-05,0.0010922932656233495,0.00024241461568069584,0.0,0.0,0.0,0.00042227899326819284,0.0,0.38394426228742334,0.010979383597251216,6.903885200328169e-05,0.0001596199021880385,0.0,6.280978264960214e-05,0.0,0.22701194398094116,0.0,0.002247136769339898,0.0,0.0
CSM67UAG,0.0,0.004293508621241663,0.0025861516958751852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002745543649382967,0.0003605984194942294,0.0,0.020376087729331215,0.056277089732011766,0.13175670081012514,0.17893437301967577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413897432726939,0.0,0.018875595339296482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006661479643094507,0.0019701121456944582,0.0,0.0,0.0,0.0,0.0,0.01164237468894419,0.0,0.0,0.001372840825537158,0.012476870916529955,0.001208756814523519,0.23802807727211509,0.0002513010799460359,0.0,0.0,0.0,0.0,0.0,0.1949908698081004,0.0,0.011052693461811071,0.0,0.0
CSM67UAU,0.0005541688197270816,0.0,0.0,0.0017337524232936062,0.0,0.06321519551633449,0.0,0.01900989242161308,0.0002878014934482392,0.04030579411828339,1.4188814886783823e-05,0.06196466783833404,0.00044850743227230845,0.00301074576310415,0.049794589231293276,0.0621009207132043,0.026490517393625394,0.024403554046554404,0.0,0.02370397503171099,0.0008209386655771802,0.0,0.029385035630529296,0.0,0.003653972037971683,0.0022682984139219442,0.036759999215086825,0.09370273225253473,0.0,0.0,0.0,0.00011652941587869266,0.00017992624835155656,0.0,0.0,0.0,0.0001456114549019588,0.0,0.0,0.0009377699711343152,0.036523418337080955,0.0,0.0,0.007883446432947031,0.0,0.007175213247321608,0.0,2.4553693846632994e-05,0.0019321945719229516,0.0007630764772090902,7.094407443391912e-05,0.0037234066640133914,0.0,0.0,0.0,0.0,0.0,0.0015725433350054665,0.0,0.00010556075756195907,0.00030420416597693253,0.0021259071155900356,0.000998248536715571,0.003848087101210024,0.0,0.004896952474011071,0.011451078022884241,0.0,0.0,0.0,0.25677729749366157,0.0001909955365611042,0.008758825870536623,0.08822776167419964,0.0,0.0,0.00011300736963020022,0.0169794830743036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013876862219060204,0.000405940987611957,0.0,0.0,0.0
CSM67UAW,0.0002485462967525748,0.0,0.0,0.0010280638643867343,0.0,0.058219583107475485,0.0,0.028216831748221885,0.00010430526125593392,0.0445459435930288,0.0,0.04910262570015934,0.0,0.004025710836248953,0.03006455427980092,0.07415539430673959,0.012869893559355444,0.041817170124345014,0.0,0.030847973028466303,0.0015519514118168827,0.0,0.02386855483828578,0.0,0.004493441909361193,0.0030174608649944975,0.0960562139654068,0.12068200857438527,0.0,0.0,0.0,0.0,0.00024731434484797716,0.0,0.0,3.582926789204816e-05,2.0429869084577606e-05,0.0,0.0,0.00014218778232231148,0.012691363195847502,0.0,0.0,0.0035004886742554904,0.0,0.005179844445539513,0.0,0.0,0.001716109003104519,0.0023458417516713484,0.0005213209809622366,0.00148368074377043,0.0,0.0,0.0,0.0,0.0,0.00021425696874127369,0.0,0.0001507087829957785,0.00018612740025296078,0.0033239089012631617,0.0006509839189211387,0.004669713694377371,0.0022743885412046853,0.002015986629215329,0.02030667389411784,0.0,0.0007282889009346409,0.0,0.19793257937876774,0.0,0.005303552949292859,0.07557994135908934,0.0,0.0,0.0,0.030958027398610363,0.0,0.0,6.334286042806222e-05,0.00010974638216790683,0.0,0.0,0.0,0.0,0.0,0.0024273559026922256,0.00020378537755219372,9.999342958984215e-05,0.0,0.0
CSM67UAY,0.0,0.0,0.0,0.0009536874810519468,0.0,0.05233802663820831,0.0,0.02233917983518483,0.00033879172770516155,0.03784967916947567,0.0,0.0337571136100136,0.0,0.002696961871542415,0.022842713988108165,0.057268425103065644,0.12143656250595052,0.038652103151009115,0.0,0.03489651073403876,0.000703043648398586,0.0,0.010361763668219025,0.0,0.00424179652256554,0.002299975417006938,0.0785862019018978,0.1328957888626846,0.0,0.0,0.0,0.0,0.0002761040256416236,0.0,0.0,7.338526214263998e-05,0.00020004437347920812,3.048804622544081e-05,0.0,0.0006095469733072342,0.015533392112860115,0.0,0.0,0.006163613190776221,0.0,0.006668324075308256,0.0,0.0,0.002183051085342353,0.0055323501705084105,0.0006530860428291795,0.003457879319968943,0.0,0.0,0.0003656426035037077,0.0,0.0,0.0020740429481363033,0.0,5.3487800395510196e-05,0.0001952304714436122,0.002612986024921464,0.0,0.0020131738312862127,9.167808987790446e-05,0.002367156094303699,0.011187187403922539,0.00011991964848673385,0.0004526137669468072,0.0,0.1231963111389628,6.322258006749305e-05,0.0033564664504190556,0.060978659865300607,0.0,0.0,0.0,0.03835727839522906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020545733887923374,7.659453016637061e-05,0.009375983506929773,0.0037864013899981666,0.0,0.04138179955639358,0.0
CSM67UB1,0.00019687744431341343,0.0,0.0,0.00019938543723460343,0.0,0.07918109851134945,0.0,0.026825805784163177,0.00021882238237382574,0.11477934103530993,1.295796342614823e-05,0.05049572047582896,0.0,0.0026723709572329733,0.047863999903860276,0.06468270493306533,0.02145211745139849,0.03908790567438624,0.0,0.06001951009493276,0.0014334224541651232,0.0,0.021332047290296526,0.0,0.00503333279341819,0.0017849594619519186,0.09335961849247681,0.1370837580810928,0.0,0.0,0.0,0.0,7.335879294480691e-05,0.0,0.0,0.0033548585309117964,7.753878114679021e-05,0.0002024159286810413,0.0,0.000125399646059499,0.018694161235729912,0.0,0.0,0.0011642312139573986,0.0,0.0015156637220391444,0.0,0.0,0.0019237350702577642,0.006601246367982126,0.0002276003575979907,0.0007923167636859345,0.0,0.0,0.0,0.0,0.0,0.003124123182162318,0.0,7.513528793064981e-05,7.732978173669105e-05,0.0,0.0,3.427590325626306e-05,0.0005203040314418713,0.0004263587966022966,0.003779754331643399,0.0,0.0,8.568975814065765e-06,0.07306723876771858,0.0,0.003314417145057608,0.05690635938180064,0.0,0.0,0.0,0.021674806322859154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011982981178035627,5.1413854884394595e-05,0.012396173011801674,0.0,0.0,0.02087716007421569,0.0
CSM67UB3,0.0003272173038633648,0.0,0.0,0.0012865444481333465,0.0,0.06071592552159958,0.0,0.028591116890036593,9.195677967570193e-05,0.06693688139797269,0.0,0.04384765025976994,0.0,0.00244392417105747,0.014020379110693957,0.08340671271734622,0.019973118853978268,0.04462061875112487,0.0,0.041813332414828625,0.0009731472383252896,0.0,0.015037006491085561,0.0,0.00517073503658551,0.00430283312991218,0.07979424643970459,0.1398774242704027,0.0,3.295560890111861e-05,0.0,4.571261879832582e-05,0.00036899651127671835,0.0,0.0,6.176518958564489e-05,7.026986285044967e-05,0.00029702571377330773,0.0,0.0005646039963672287,0.013878457375587527,0.0,0.0,0.008130892874816631,0.0,0.002199946356773382,0.0,0.0,0.002840454562028994,0.005726196509193074,0.0015206355797470989,0.0020079533578204137,0.0,0.0,0.0,0.0,0.0,0.0012798470179373126,0.0,0.0,0.00025163202022241213,0.0,0.0003427383325716335,0.0007834930245201424,0.0011716250506426716,0.00022377921528017635,0.013904715554292612,1.4139019302737985e-05,0.0,0.0,0.08015622659553784,7.112033017693016e-05,0.005662730384954468,0.10881835750733554,0.0,0.0,0.0,0.04459223440410359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017057185316724133,0.0,0.004633664919913087,0.000249718468737831,0.0,0.0450858243787097,7.57979004725728e-05
CSM67UB9,0.0,0.0,0.0,0.00010697393743494273,0.0,0.009750349715915277,0.0002374160656170614,0.001674216170973289,0.0,0.0,0.0,0.4597771729465534,0.003109421350744757,0.020940575465100243,0.21685177866670835,0.11814980885386486,0.0006907167014569306,0.0,0.0,0.0,0.00012884720259735913,0.00029198530526704816,0.0007000584084533792,0.0,0.025320924660386237,0.0,0.0,0.0,0.0,0.0,0.0,0.003096661946066681,0.03245616603357616,0.0004700473544798442,0.046602700277368965,0.0065988906836864985,0.0018887336621234458,0.0018545566853071702,0.0007128178131314554,0.0,0.0,0.0,0.0,0.0,0.0003252508960348898,0.0,0.0,0.0008519181087736973,0.00035578232865742936,0.0,0.0,0.0,0.0,0.0,0.0013199148446445652,9.42145327568665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001586950956835732,0.0,0.0,0.0,0.040457110229522336,0.0,0.0,0.0035980381959614446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSM67UBB,0.0,0.0,0.00014455945659607453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33753914424703163,0.08443473505013432,0.3537528014811595,0.0,0.0,3.47024831885463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00013490847014718886,0.00010575017066332155,0.005185351814903937,0.0,0.018696630173275254,0.0,0.004103517302011297,0.0,0.0,0.0,0.0002180712257173738,0.0,0.0,0.0,0.0005640693569167851,0.0,0.0,0.00014846091920307084,8.521615694228825e-06,0.0,0.0,0.0020363581407148736,0.005062045062509132,0.0,9.907661620398573e-05,0.0010638672508867359,0.0,0.0015733161313055723,0.0,0.0004024666689322529,0.0,0.00023911858978143292,8.22387249527384e-05,0.0010822451931670608,8.942562975510007e-05,0.007749844788523788,0.0,2.0534013721033312e-05,3.757724510949096e-05,0.0,0.00042176864183002423,0.051766556600930796,0.0,0.0,0.0008571924027845355,0.0,0.00043419172013124934,0.0,0.09656161020343358,0.0,0.01169371013385405,0.001832558054533618,0.0,0.0,0.0,0.0,0.0,0.0,3.726923490367546e-05,0.00024784554561287206,0.0015950821858498677,0.0008851186614451409,0.0,0.004957424262600468,9.445646311675323e-06,0.0,0.0,0.0,0.004090888883572862,0.0
