,Roseburia_inulinivorans,Clostridium_bolteae,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Barnesiella_intestinihominis,Flavonifractor_plautii,Bacteroides_caccae,Ruminococcaceae_bacterium_D16,Parabacteroides_distasonis,Eubacterium_ventriosum,Dorea_formicigenerans,Coprococcus_comes,Eubacterium_ramulus,Eubacterium_rectale,Parabacteroides_unclassified,Ruminococcus_gnavus,Ruminococcus_torques,Dorea_unclassified,Bacteroides_thetaiotaomicron,Roseburia_intestinalis,Clostridium_symbiosum,Lachnospiraceae_bacterium_7_1_58FAA,Escherichia_unclassified,Escherichia_coli,Odoribacter_splanchnicus,C2likevirus_unclassified,Bifidobacterium_longum,Clostridium_hathewayi,Dialister_invisus,Bifidobacterium_adolescentis,Burkholderiales_bacterium_1_1_47,Alistipes_onderdonkii,Anaerostipes_hadrus,Subdoligranulum_unclassified,Oscillibacter_unclassified,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Bacteroides_faecis,Veillonella_parvula,Bacteroides_cellulosilyticus,Dorea_longicatena,Parasutterella_excrementihominis,Faecalibacterium_prausnitzii,Bifidobacterium_bifidum,Veillonella_dispar,Coprococcus_catus,Veillonella_unclassified,Roseburia_unclassified,Peptostreptococcaceae_noname_unclassified,Bacteroides_uniformis,Bacteroides_ovatus,Bacteroides_dorei,Streptococcus_parasanguinis,Prevotella_copri,Eubacterium_hallii,Lachnospiraceae_bacterium_2_1_58FAA,Ruminococcus_bromii,Clostridium_clostridioforme,Haemophilus_parainfluenzae,Lachnospiraceae_bacterium_1_1_57FAA,Bacteroides_stercoris,Clostridium_leptum,Alistipes_putredinis,Collinsella_aerofaciens,Eubacterium_siraeum,Clostridiales_bacterium_1_7_47FAA,Ruminococcus_obeum,Alistipes_finegoldii,Veillonella_atypica,Bilophila_wadsworthia,Parabacteroides_merdae,Eubacterium_eligens,Bacteroides_fragilis,Holdemania_filiformis,Clostridium_asparagiforme,Bacteroides_xylanisolvens,Clostridium_bartlettii,Bacteroides_vulgatus,Bacteroides_massiliensis,Streptococcus_salivarius,Roseburia_hominis,Bilophila_unclassified,Akkermansia_muciniphila,Alistipes_shahii
HSM6XRQC_P,0.0012499295522506813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024781342618070426,0.0,0.01496206595898449,0.0028686737921111783,0.00018647933643192925,0.008711278601786223,0.0,8.381210176301708e-05,0.0,0.0013236924897726443,0.008036534202796692,0.0,0.19435808839617824,0.00039948017848973283,0.0,0.0,0.0,0.0,0.0,0.0,0.0005896891016503006,0.0,0.0,0.0,0.0,0.06024028484097042,0.0,0.0,0.0,0.0,0.0,0.00390311611115163,0.0,0.0,0.0,0.0,0.0,0.02113784718308458,0.0,0.0,0.0,0.0,0.006494764489030041,0.0,0.0,0.003864991446814435,0.0,0.06858305955404087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029599450673314723,0.0,0.0,0.0,0.5658135306091326,0.0,0.0,0.0,0.0,0.00860167019181679,0.0,0.0008497241763414908,0.0,0.0,0.0,0.0
HSM5MD6O_P,0.0016176458684108274,0.0,0.0,0.0,0.0,0.00024638566895479857,0.03074255682554073,0.0,0.0,0.0,0.0,0.0,0.0,0.004889566604066831,0.21394370871648746,0.0,0.0014545355200103612,0.0003698314661313301,0.0,0.0,0.0,0.00034220793938608983,0.0,0.0,0.0,0.00016958619349825152,0.0,0.0,0.006938868022276907,0.0,0.0,0.04319378561714804,0.0,0.0008969045460432586,0.0009927268164745498,0.0,0.0,0.0,0.00964172386996503,0.0,0.0,0.0,0.03419570003885507,0.0,0.0012726047467944567,0.0,0.00342177583862194,0.0019654189871778265,0.0,0.26356891918145314,0.035533265606786685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017495912122782022,0.0,0.18935168695764795,0.0005816118378448388,0.05009258434788239,0.0,0.0,0.0,5.281861157881103e-05,0.002019451819712472,0.0002293865755731123,0.0,0.0,0.009496523280663124,0.0,0.0,0.0,0.003621312815697448,0.0,0.08649057764538272,0.0,0.0,0.0008454013404999352,0.0,0.0,0.0
HSM6XRT6_P,0.00044405458743670766,0.002765736042394605,0.0,0.0005332334760664534,0.0,0.00036721355475816456,0.04890120028939849,1.63422477950141e-05,0.0,0.003428084098722329,0.0002417786859209371,0.005828338215264201,0.0,0.01836695489269042,0.0,0.0,0.008962153626869687,0.0,0.005580282374561074,0.0035405317507688164,0.003805687426913085,0.0019375845183717713,0.0,0.15881201598942843,0.0,0.0,0.002044620830088784,0.0015721025925190387,0.014375333812056577,0.02916723260267613,0.0261977054834735,0.002777424537506271,7.37024552874477e-05,0.15833040670010518,0.004464680452236535,0.0004187295146947653,0.0016025143251706872,0.0,0.0002694847484078484,0.0,0.009616817579929555,0.016815307166616795,0.07838661970344774,0.027287874106249506,0.0001321449308457763,0.0,0.0009912493215532062,0.0002127739017549518,0.0,0.025952788220161466,0.010756554080123553,0.00014805427141443238,0.001309977266959276,0.0,0.022812154519740842,0.0006070441581604907,0.018404184914157205,0.0,0.01316449229993328,0.0,0.0023041487122903983,0.007247841010492049,0.0,0.01733284775572777,0.0,0.00046656576320732313,0.00849656190492167,0.007969605583637407,0.0,0.00071483805752363,0.014616571363944566,0.02012704744825541,0.00010032624970846406,0.0038345839842724807,0.00028983138804667395,0.0,0.0,0.04105583907972583,0.0,0.0016982950490023925,0.0011311865824734264,0.07736182007185177,0.014715815345587135,0.0
HSM6XRTA_P,0.0067799378284997954,0.00026273462909625006,0.0,0.0012452558041129256,0.0,0.0005223593790393945,0.09147428636549729,0.0,0.009350503745247528,0.0029428485469791886,0.0009070815258832734,0.0,0.0023516705518420366,0.0,0.00016201467200856962,0.001373964673578557,0.0,0.0,0.011170184324543779,0.03926252526400617,0.00014425826523115982,0.0015237404663394204,0.0,0.0033664943425780677,0.0,0.0,0.011284748259796896,0.0007548980847458121,0.2660882826474863,0.0029610062284860317,0.008171257634126329,0.007304805174598146,0.0005360027198401162,0.017275278376819643,0.007098048370257798,0.00048784975230815734,0.0020258354715424493,0.00017034112264430418,0.0,0.0,0.0021309694506538926,0.0,0.11532234449174694,0.006538270122698777,0.0,0.0,0.0001355305398659923,0.0,0.0007044377875196136,0.026680656441317133,0.006908546379283068,0.0012992272552216626,0.0,0.12901885419411846,0.004066016514662127,0.00020635552961091502,0.0,0.0,0.0,0.0002002360899870619,0.008391156185855609,0.02322126699887533,0.03786147454619089,0.0012667240021375906,0.0013559073107540724,0.0002334415738476418,0.0019101680307833896,0.0001040304736055026,0.0,8.155908875725518e-05,0.0,0.011718124967584525,0.00022692085949435574,0.0004744070488721522,0.000128106957371482,0.0,3.982651689622424e-05,0.0387843061052044,0.0,0.0,0.013635917218227142,0.0064118685829273854,0.05287496791056148,0.0
HSM6XRSZ_P,0.001207897743699931,0.001344242322082594,0.0,0.0,0.0,0.0020537035476261853,0.14322155140499992,0.0013560844568247501,0.0,0.009102334180774987,0.00043666538287968703,0.0032676823875450608,0.0,0.01660363308159017,0.006224588752532456,0.0,0.005119002785568811,0.0,0.01706761005450582,0.0,0.0007477614631330873,0.003047482692880103,0.0,0.010426092810330608,0.0,0.0,0.00021006453430004977,0.0014877348556699818,0.008603897662618647,0.0019999338547428813,0.006893722708413569,0.06205758691433441,0.0,0.04885510027941036,0.014798721049447844,7.201298154013896e-05,0.000691324622785334,0.0,0.0004491476330133111,0.0,0.002364052826589539,0.0038576554066813104,0.07961883262156058,0.0007800872904022164,0.0001545878670394983,0.0,0.0009629469205648804,3.830023758949613e-05,0.0,0.041997330718817574,0.024207350445040222,0.002754096471790648,6.58251994226159e-05,0.0,0.00013666463607839703,0.0,0.034583087511242026,0.0,0.000965294010333596,0.0,0.016764302044848616,0.0014429267782672286,0.0,0.0036850376227821327,0.0,0.0,0.0016513910240886088,0.028426564362002322,0.0,5.6436840347753345e-05,0.05759758292428181,0.0018349974555413185,0.00016546982869445264,0.0005498591212709276,0.00035654427304762133,0.00033179314457752913,0.0,0.12599604622059868,0.0,0.0002040901239796827,0.0,0.009805180880606742,0.007223062077323805,0.0
HSM6XRTC_P,0.0011270829827975547,0.00018426261243570567,0.0003122060876285762,0.0005307803591660446,0.0,0.0,0.012441727699072145,0.0,0.018459472528765272,0.0031636750167706985,0.0006436187016348156,0.0,0.0,0.0,0.0,0.00026749089340557923,0.0017145826151726358,0.0,0.038771874683017286,0.0,6.502209450771372e-06,3.09105033890516e-05,0.0007632593555290088,0.00028569707986773906,0.0,0.0,4.1714174476487105e-05,0.0,0.18760774911314865,0.0005199766880786091,0.022353695785828024,0.009540241774154858,0.00016485601807494186,0.006960365132071878,0.0030448346348089083,4.27145143919904e-05,0.0,9.513232596436269e-05,0.0,0.0,0.0005959024876653087,0.00021197202809514673,0.19883256330501103,0.005289697439189837,0.0,0.0,0.0,0.0,0.0,0.035133138240374076,0.0005161753963996966,0.0017303879858375877,0.0,0.32252659453682364,0.0008120759434055693,0.0,0.0,0.0,0.0,0.0,0.0009681289702240821,0.0007673607491825723,0.04728626787382352,0.0003373146195077087,0.011291436830234914,0.0,0.0002407818176616414,0.00010693633696730148,0.0,0.00012224153767450177,0.0,0.00012484242145481035,0.0,0.0,4.331471834129237e-05,0.0,0.0,0.0197451093881701,0.0,0.0,0.004707299540383823,0.01033211085126726,0.013968346444121713,0.0
HSM5MD6S_P,0.010732749815358994,0.0,0.0010138147466451607,1.3686499079709667e-05,0.0,0.001207960270627709,0.03199832517803856,0.0,0.0,0.0,0.0,0.0003315174221529675,0.0,0.03177974671866186,0.022586981503456862,0.0,0.0014067693424448247,0.0,0.0,0.00023550916564567083,0.0,0.000584058675542277,0.00044719368474518034,0.0011784582615003347,0.0,0.0031427243331253333,0.0005041700735066384,0.0,0.008909708137941666,0.0012145500664809024,0.0,0.025445330800148228,4.947415963628384e-05,0.0038312059275720615,0.005042004879490377,0.0006150814067896189,0.00016778634056977408,0.0,0.0010683579800146701,0.0,0.0023105851890789855,0.0,0.29719675153478886,0.0,9.671792682994832e-05,0.0,0.001105058073843225,0.0,0.0,0.1753392604322805,0.0616178354345489,6.599934000659996e-05,0.0,0.0,0.0006773296322336318,0.0,0.0,0.0,0.00017092916628437408,0.0,0.13325276885479997,0.00593284389736748,0.05834311242141037,0.0,0.0003284759779130321,0.0,0.0004967692258561287,0.0011818038501642638,0.0003289828852863546,0.0,0.0,0.002619697305331095,0.0,0.0002827529328393353,0.0,0.00462988918497912,0.0,0.09882159242923703,0.0,0.0,0.000671855032601748,0.0,0.0,0.0
HSM67VDX_P,0.0010030105876797403,0.005392140464603395,0.0,0.00019993529609261529,0.0,0.00036986362723525495,0.070812214079468,0.0,0.027631080147380877,0.0,0.002996806703244787,0.015161852567779344,0.0003882012169269067,0.07292092575710073,0.0,0.0688764314294729,0.16402585000007225,0.0,0.008784150009930084,0.0005607968338428776,2.8895595877754293e-06,0.0003310768466147309,0.00040053741362856333,0.00599083498380902,0.007161440027579736,0.0017030619662719492,0.04064587880453586,0.000880537715920951,3.956473897107895e-05,0.0,0.0005066731600256993,0.02011611361792754,0.00037442024043136236,0.023362978362422123,0.005870584850194673,0.01926891697417323,0.0002465016602186885,0.0,0.0,0.0028054289490082756,0.014208297903813453,0.001098699464797996,0.010451759302798172,0.0,0.0,0.00012325083010934426,0.0,0.0,0.0,0.004137515918972748,0.013034136479011629,0.053647785580453064,0.0,0.0,0.003447355725123309,0.019514751812948584,0.0,0.0,0.000165149444132088,0.0,0.13082481033653257,0.007816258684932537,0.07015850679118743,0.009688915571625458,0.0,3.3674482888305964e-05,0.004895691900042133,0.003087383282630824,0.0,8.746474598381781e-05,0.040408490370709385,0.004453589283112492,0.015013707070452242,0.0005322346486867896,3.0229238764419878e-05,0.0015092392000765511,4.978933443551509e-05,0.00010769166309824581,0.0,0.0,0.005573071349561027,0.002213291507328757,0.0,0.005070510255102546
HSM6XRT4_P,0.008173530890667498,0.000997563861511833,0.0,1.659494882947528e-05,0.0,0.0002623039099358937,0.11920981491653568,0.0023738037116262547,0.0,0.0006435728592930882,0.006900283441726007,0.003753362551506572,0.0,0.005252093867668559,0.018555227159957048,0.0003731789118028254,0.012488010149470702,0.0,0.02038015293904841,0.0,0.004199144364438352,0.0009711156618148566,0.0,0.17730873076852866,0.0,0.0,0.0003665409322710353,0.0018898535163866818,0.012004889701672603,0.0003915370739454324,0.0010804348872290252,0.06438041513923991,0.0,0.0238941333536898,0.0010536755322414961,0.0011060533394845274,0.0004063688094617759,0.0,0.0006793557177066443,0.0,0.00531847366298646,0.0005143396952835495,0.029648224423449988,0.0030418541204428194,0.0002524506590683927,0.0,0.0007991505045694191,0.0,0.0,0.04522538429752751,0.02884253965777896,0.00041736296306130335,0.0017992036084056734,0.0,0.0007358822621570444,0.0,0.0,7.208430897803325e-05,0.0009543132761250129,0.0,0.003816423357058578,0.00038956642377193225,0.0,0.004199559238159088,0.0,6.357939770292717e-05,0.0011655877184102701,0.028438452653781237,8.59825786227188e-05,0.0001086969148330631,0.04133615060247961,0.000451071452871175,0.08012134641457831,0.0003639479715164298,0.0005021009205218115,0.000561116707296633,0.0,0.08943982505604943,0.0,0.00041674065248019804,0.0012575859659836738,0.012492470041968625,0.010325480880129705,0.0
CSM79HGR_P,0.004769259577928239,0.0,0.0002560322267885587,0.0,0.0,0.0,0.03606879354652718,0.0,0.000784732688762397,0.0,4.7169170149239216e-05,0.0002864639494654872,0.0,0.011318166298003257,0.047905516398945296,0.0,0.002033143392045595,0.0,0.07364578326892293,0.02287664176607866,0.0,0.0001278132352430998,9.210668063550368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003296769956667257,0.07054803677856279,0.0,0.06414682535254645,0.0011150183188826613,0.01765405095933978,0.0,0.0,5.426990544052254e-05,0.014035009059523847,0.0,0.0012550042431965322,0.04060027993127301,0.0,0.0,0.0,7.283325627344894e-05,0.018267858805733422,0.0,0.0,0.006048507760190724,2.89101365430821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015132681296480658,0.0017682859656807269,9.129516803078558e-06,0.0,0.0498791150536197,0.0,0.00544585821211195,0.0,8.145557769857868e-05,0.0,0.0,0.0,0.0,0.012993229753216992,0.015258059993909605,5.842890753970277e-05,0.0,5.213968485313754e-05,0.0,0.1503448827130977,0.23614103845616227,0.0,0.0014513902935383112,0.001125263665517227,0.08245333244607958,0.0003394151469233428
MSM6J2PQ_P,0.019394417145559152,0.00027676917537535205,0.006131806826766419,0.006581231381137681,0.013029717671891572,0.0,0.02631996772472313,0.0,0.0007384642843199047,0.01290478111623624,0.00778015132444524,0.0074918552644707365,0.004669379822622318,0.04590017841882131,0.0,0.0,0.012785793920374022,0.0,0.0032658266914308777,0.013359535305422164,0.0,0.0007450333690914648,0.0,0.0,0.0,0.0,0.004885168060118282,0.0,0.0,0.124684947314081,0.0,0.0011153810162126256,0.002070501152998323,0.16624742271874593,6.147671786214716e-05,0.0,0.003499586953301865,0.0,0.00580769066303756,8.291920211648477e-05,0.0389762391246013,0.004177194244738071,0.06081014167532734,0.008189789535200071,0.00037580122693151247,0.01193094528510138,0.0037638376841125456,0.0,0.0012955970399456136,0.008707259892205041,0.0017616302237393093,3.606799374573553e-05,0.0,0.0,0.08125647999930594,0.0,0.0004372779447936596,0.0,0.0009692498662943362,0.002919276483482161,0.019252376180498625,0.003042849644184905,0.011846538743036619,0.0024182908109039378,2.503688912934219e-05,0.0007419347441992196,0.01025062297853459,7.93247972414802e-05,0.0,0.0,0.046025114974476644,0.029857853681693147,0.0,0.0041322022113026696,0.0,0.0017271735149375416,0.0011471109351092175,0.05536486617968679,0.0,0.003078297912952191,0.005931387768735992,0.0035283421923019017,0.0,0.002075954732808675
MSM79H52_P,0.0,0.0,0.0,0.0007295181785181533,0.09082613064941591,0.0,0.06490657857251332,0.0,0.07856107301641561,0.0,0.0,0.0,0.0,0.015770150372267113,0.0,0.0,0.016108357341097265,0.000648850814649917,0.0011811702791207856,0.0,0.0,0.0008656310523802567,0.0,0.00026509551899178994,0.0,0.0,0.020597102381464474,0.0,0.0,0.0,0.0,0.011995492418385222,0.0004853876604261557,0.08925450053120204,0.004369553157079046,0.0007842187392414693,0.0025411283831738097,0.011956967898965299,0.0,0.0,0.0,0.0,0.0030729157410228558,0.0,0.0,0.0,0.0,0.0,0.0,0.004629753295150072,0.012813659560098944,0.00204073531601227,0.0,0.0,0.0,0.0,0.41141632628692915,0.0,0.0,0.0,0.0,0.005512624602077366,0.07087511212816788,0.0,0.0022364441315184526,0.0003431023497509156,7.907104400276995e-05,0.002849856645155015,0.0,0.0,0.0,0.0012920612991085194,0.0,0.0,0.0,0.0,0.0,0.018718021057161766,0.0,0.00028329356545810715,0.0013496352355896748,0.00047410700004352636,0.0,0.022040920489116666
HSM67VG6_P,0.00833878553576174,0.00023450220607715123,0.0,4.8196842176356096e-05,0.0,0.0014648285373816165,0.039839342465432595,0.007516825507148916,0.0,0.005641748794713023,0.003328404918712522,0.0025753423282650315,0.0,0.01436035890233312,0.0,0.0009258812024160728,0.010133987221250265,0.0,0.0044609784356245945,0.00012890825684044914,0.000334659635155132,0.0021287112875331593,0.0,0.02138298381736135,0.0,0.00021097880154422255,0.019261381825420365,0.0007204434694951623,0.0,0.0,0.00023962508084210014,0.03445331921510866,0.0,0.044089655744906746,0.007875844934553703,0.002704041488176299,0.0020563637500363298,0.0,0.004466310407318725,0.0,0.009526560641977752,0.0001318356138489914,0.08601547191817782,0.0008657658352763662,0.00031029984290547696,0.0,0.0011892387847202833,0.0,5.6978913201982806e-05,0.0873023589688259,0.03455703129198273,6.743375966106221e-05,0.0027409470961768496,0.0,0.0010427663858285808,0.0,0.027824946560052313,0.0,0.0005356017840986384,0.0,0.07185981890951348,0.0066678919746716685,0.05298411636996856,0.006929263136148653,0.0,0.0,0.005302698124045079,0.00828619765807257,0.0004433900383295579,8.782071025626707e-06,0.04783416355269063,0.0007713585717508792,0.09531129409880369,0.0001016211075822519,0.00014709968967924734,0.0006727693696417602,0.0001428132026310248,0.03083447866176291,0.0,0.00044286729600660394,0.00839534625510536,0.00339395680601095,0.009057974423681813,0.0
CSM7CZ2F_P,0.0,0.00030651759531240036,0.0006414655127963963,0.0,0.0,0.0010121806097865933,0.055506077057789774,0.0037783796265254297,0.0,0.003997975842582019,8.681947845949637e-05,0.0006408541080185126,0.0,0.03754748831860222,0.0,0.0,0.002255981729594824,0.0,0.005916156432396057,1.9666853688594836e-05,0.0001505074761557232,0.001204976916412611,0.0,0.004504728502651357,0.0,0.0,0.0005610657845046797,0.0027046509357652026,0.0,0.0,0.0,0.027734237831974963,0.0,0.027068825632044786,0.0,6.908873990086683e-05,0.00013012731689293058,0.0,0.0,0.0,0.0030186072892085226,0.0,0.03876876936242506,0.000430938467611749,0.0,0.0,3.413676676517757e-05,0.0001981970488306578,0.0,0.06188914293889641,0.017072357513645026,5.6147338768993546e-05,0.0,0.0,0.0,0.0,0.00967048747099139,0.0,0.0,0.0044641719857183996,0.08295855918795664,0.004011121045306521,0.06545373469475516,0.000499517703531046,0.0,0.0,0.0,0.013947671495473669,0.0,1.0088178835082325e-05,0.043605184957078366,0.0019747355317682866,0.003190004428608608,0.0,6.786593034509929e-05,0.0003566527870988701,0.0003012187539040742,0.04528155495723937,0.0,8.661567686686844e-06,0.0,0.004230309658177856,0.0016772871073278289,0.0
HSM7CZ2L_P,6.339989773678834e-05,0.0011254511067399033,0.003051223000494849,3.561098152098825e-05,0.0,0.0002771687087746282,0.07181582247369935,0.010590458891753321,0.0,0.003394158810980204,0.0005770831600814484,0.0010780041053492224,0.0,0.03157469290159924,0.0,0.0,0.00391525245098241,0.0,0.004957748496722555,0.0,0.0002978560130686127,0.0011599299472298775,0.0010652417882723363,0.01739905213036007,0.0,0.00035436014270740624,0.0014672547761942442,0.002232890878895492,0.0,0.0,2.253989870837118e-05,0.011260789304025565,0.0,0.03115950590895281,0.003082305417891781,0.0009130202805568983,0.0005858315225938298,0.0,0.000461193087270371,0.0,0.008535211232815131,6.17531471462224e-06,0.2973846307120632,0.005394754934693989,2.8509369599172676e-05,0.0,0.0012299168473289296,0.0,0.0,0.13922761633675393,0.00538374229011958,2.5112946506130444e-05,0.003584976035662031,0.0,0.0008726748910880329,0.0,0.003908047917148685,0.0,0.0010961183618454476,0.0,0.009331003455706116,0.0019104365288803004,0.0276442080076541,0.0005429130853272053,0.0,1.7805490760494126e-05,0.0009978279359710437,0.005927478750742067,0.0,4.6623626095397916e-05,0.018736419453723428,0.0,0.0006350281964869871,0.0,0.00020543213617309986,0.0,0.0,0.027976748705036508,0.0,0.003164745869331988,0.0016976969369615642,0.012126465505103693,0.002427104526670361,0.0
HSM7CYYV_P,0.00040110321095113984,0.0,0.0,0.0,0.0,0.0,0.024789959768224484,0.0,0.015510437488929933,0.0,0.0,0.0,0.0010325649654614,0.0,0.0,0.0,0.0018231320057690845,0.0005936084613243591,0.013986083348093417,0.0,0.0,0.0013155537562308645,0.0007436046658738392,0.0,0.0,0.0,0.001830621694795172,0.0,0.08743726120290476,0.0014177778902355706,0.0001810682928063561,0.01755188380860808,0.0,0.046092355962652765,0.007267326231623693,0.0,0.0,7.216416588649071e-05,0.0,0.0,0.0,0.0,0.15986842438197413,0.0005717466663292932,0.0,0.0,0.0005350067052959184,0.018993041674046706,0.0,0.022694365021128007,0.0018537992459704965,0.0009412717289542268,0.0,0.43536651400521237,0.0,0.0,0.0,0.0,0.0004138559246982616,0.0,0.004697755623592519,0.004088864148174388,0.04314880696338655,0.0004437134687887451,0.007418233344297967,0.0,0.0,0.000836112446547405,0.0,0.0,0.0,0.0021030844361225676,0.0,0.0010516940360820828,0.0,0.0,0.0,0.013416866982110774,0.0,0.0,0.0004221553098352774,0.0067095468232079136,0.042758735861946805,0.0
HSM7CYYR_P,0.0007384168603515606,0.00011875570125241593,0.001589390635351702,2.8927670817896185e-05,0.0,3.142893558786465e-05,0.0950237011149551,0.0,0.10492218456549988,0.0003470232991725817,0.0007230830198052321,0.0,0.0008318336619777742,0.0,0.0009661407050608636,0.0,0.000390414805399426,0.0,0.12161584314155378,0.0,6.405412823962727e-05,0.00041053367420134626,0.0,0.0,0.016249194701494718,0.0,0.0,0.0,0.040467636461393314,0.0,0.0,0.03991344318888204,0.0,0.003972117205352099,0.0027511737456809688,0.0006023698069937104,0.0,0.0013917907185241932,0.0,0.0,0.0006337987425815751,0.0,0.01409701949290011,0.0,0.0,0.0,0.0,0.0,0.0,0.02654624925560186,0.009408996810126167,0.0025449825281218296,0.0,0.3367093882689378,0.0,0.0,0.0,0.0,0.0005201543215112687,0.0,0.004728912924230819,0.00019531615334188553,0.051401969778631554,0.00012343197886583522,0.0,0.0,0.0010560774861375559,0.0008620663405017409,0.0,0.0,0.0,6.405412823962727e-05,0.007122297057164124,0.0,0.0,0.0,0.0,0.03684732758346939,0.0,0.0,0.0020595196614636014,0.001684873699179194,0.010722052063717439,0.0
PSM6XBTZ_P,0.0005708417003412915,0.0,0.0,0.0,0.0,0.0,0.02443953958731025,0.0,0.03938859380552182,0.0,0.0,0.000281740916115064,0.0,0.0406005187544934,0.0,0.0,0.0002743810480039005,3.292572576046807e-05,7.166187371395991e-05,0.0005947289915792781,0.0,9.580740593830315e-05,0.0,0.0,0.01458558002991464,0.0,2.7115303567444288e-05,0.0,0.003035106312649264,0.007059792085017067,0.0001576561221707118,0.007345277495434301,0.0,0.053119783532075616,0.004349165571724886,4.080207584434474e-05,0.0,0.021597081050483018,0.0,0.0,0.0002211834048144384,8.250799514093762e-05,0.029391697862177824,0.0005863361595226882,0.0,0.0,0.0,0.0019288019270975371,0.0,0.16119144127393384,0.007277876597995225,0.009742528571782733,0.0,0.0,0.000796286081430614,0.0,0.005335646139607145,0.0,0.0,0.0,0.2586619191643736,0.0,0.068292474444472,0.00021976307938947705,0.0,0.0,0.0002661173364404889,0.01934534876994654,0.0,0.0,0.019966160101147833,0.0,0.00023796906892761824,0.0,0.0,0.0,0.0,0.06575551499450465,0.0,0.0,8.857665832031802e-05,0.002548192932873872,0.0008940302947665918,0.01106975812116254
HSM7CZ2J_P,0.0,0.0007975446641720277,0.0011119652053419296,0.0,0.0,0.0010891811081557045,0.028967903687874483,0.0049042516036713404,0.0,0.0006009938524455287,4.394799190587354e-05,0.0010893836334640267,0.0,0.010026521701751312,0.002237600868995594,0.0,0.0008442267477402483,0.002034265459440308,0.006101986277087635,0.0,0.000585196878396413,0.002502301446972445,0.0,0.0462243763714128,0.0,0.0,0.0011807225475172476,0.0003898612185198459,0.0,0.0,0.0,0.04564920449577833,0.0,0.06416042272702557,0.009288620740880112,0.0,0.0020660619328468615,0.0,0.0,0.0,0.0004506188110164453,0.0,0.009766681731174186,0.0007931903700431048,0.0,0.0,0.0,0.0005339579753909474,0.0,0.104733937945638,0.01288709041914537,1.0835103995226886e-05,0.00021295536170058078,0.0,0.0004422140107210824,0.0,0.004999944811853485,0.0,0.0,0.0,0.0296442369550158,0.006659842238860579,0.05121581512031676,0.0015846592749654725,0.0,0.0,0.00020910738084246283,0.01920112069404614,0.0,0.00030206649736225986,0.028889728918862195,0.0,5.903612737586239e-05,0.00017032378429880022,0.0002698649733390622,0.0,0.0,0.03821409537666114,0.0,0.0003254581704734506,0.0,0.030221535346387652,0.009548460711457233,0.0
MSM79HCN_P,0.0017477832973624885,0.0,0.0,0.0,0.0,0.0,0.0,7.76974324985664e-06,0.0,0.0011839657444288128,0.0,0.0,0.0,0.0016247964403943633,0.00030404232138254804,0.0,0.0005441887278814065,0.00029882841472803897,0.18121392628333408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047758873787983935,0.0,0.0,0.0,0.0,0.0057042183469605415,0.0015071257235445606,0.0,0.0,0.0,0.0010873551211246742,0.0,0.0,0.0,0.08698697842148054,0.0,5.643287202527455e-05,0.0,0.0009011879835195565,0.0,0.0,0.0,0.0,0.2502378717119289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574395342734109e-05,0.0,0.19102118246700178,0.0,0.0,0.0,0.0,0.0,0.0006860887756551042,0.0,0.0,0.018395582778282297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009363460717251578,0.0,0.17794245544128917,0.021084322876587947
HSMA33J1_P,0.002421406242739337,0.0016277582087831713,0.0,1.7280705996921288e-05,0.02097298172154397,0.0012528511847767934,0.0,0.0009905848602259576,0.0,0.005096754567506603,0.0017513574047245655,0.00015331358064341757,0.0,0.015879915109585488,0.0,0.0,0.007843227749273391,0.0,0.0168176041502355,0.008401478849100762,0.0,0.0016991991762582484,0.0,0.0006119898806714564,0.01948136175756581,8.461223728980363e-05,5.753210655072576e-05,0.0,0.0,0.012202812687789376,0.0,0.009694792174748397,0.0,0.033227636527324106,0.00736252908611513,0.0029872439939799913,3.561511357902071e-05,0.0,0.0,0.0,0.0016473570582674845,0.0,0.24407416668273557,0.0,0.0,9.356870076381772e-05,0.0,0.0,0.0003607874227649908,0.013358091105778677,0.011684180767564702,0.0002775449975359188,0.0,0.0059203277264818265,0.0011421071481745725,0.0009371621898574266,0.0,0.0,0.0,0.0,0.14881954338263284,0.0002973545873372675,0.08860271056303172,0.0,0.0,0.0,0.001177722261753593,0.0,0.0,0.004840810452466836,0.021568323117169608,0.0,0.0,0.0,0.0,0.00782215371756983,0.0,0.09950325346169946,0.00292855281568557,0.0,0.0019145757802686576,0.0007350622258202618,0.0,0.016916757469400762
