Name	Acidaminococcus_intestini	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Asaccharobacter_celatus	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_plebeius	Bacteroides_salyersiae	Bacteroides_sp_CAG_144	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_wexlerae	Butyricimonas_synergistica	Butyricimonas_virosa	Catenibacterium_mitsuokai	Clostridium_sp_CAG_58	Collinsella_aerofaciens	Collinsella_stercoris	Coprobacter_fastidiosus	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_sp_CAG_38	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_83	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemanella_biformis	Intestinibacter_bartlettii	Lachnospira_pectinoschiza	Lawsonibacter_asaccharolyticus	Methanobrevibacter_smithii	Odoribacter_splanchnicus	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_sp_CAG_409	Paraprevotella_xylaniphila	Parasutterella_excrementihominis	Prevotella_copri	Proteobacteria_bacterium_CAG_139	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Slackia_isoflavoniconvertens	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_parvula
MET63	13	0	22	0	74	12	1	17	0	12	10	0	220	0	0	0	0	0	41	0	26	0	48	34	76	0	0	0	54	0	0	0	21	0	58	2	0	4	0	5	263	0	0	44	152	0	5	143	0	0	0	47	7	1049	28	55	0	676	0	0	0	26	11	0	0	0	0	0	6	8	210	73	0	36	67	0	0	0	5766	0	353	2	0	0	84	8	0	0	123	0	5	0	0	0	0
MET67	0	0	36	0	0	0	38	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	561	0	0	0	96	1	0	0	0	42	327	0	0	37	5	1	64	348	14	0	1	0	0	1224	0	43	0	992	0	0	40	129	0	0	0	0	0	0	0	0	0	0	0	4771	0	0	0	0	0	0	0	0	521	132	0	0	45	0	0	0	0	0	0	0	81
MET72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	8911	0	0	0	0	0	0	0	0	0	129	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	458	0	0	0	0	36	26	0	0
MET77	0	0	91	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	34	102	0	0	2290	0	0	0	0	0	0	0	0	1383	0	0	949	0	0	0	0	0	0	262	0	0	0	26	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	3235	0	0	0	0	0	0	0	0	0	0	0	0	765	109	0	14
MET81	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	833	0	162	16	0	0	0	5132	49	953	1892	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	255	0	0	25	0	0	0	0	0	0	0	0	0	39	0	0	90	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET85	172	5	9	10	0	252	0	144	25	0	0	588	524	0	0	0	0	0	59	2613	0	0	0	164	365	382	92	510	0	9	0	0	3	0	265	16	28	0	0	0	153	0	0	0	6	0	64	0	3	0	0	52	0	0	0	0	0	332	0	0	7	51	0	0	0	0	0	463	0	0	155	0	0	627	0	0	0	0	0	0	1256	0	32	561	0	0	0	0	0	1	0	0	0	0	0
MET89	0	6	120	0	0	635	0	541	0	0	0	0	0	0	0	0	170	0	0	0	0	236	0	0	1814	2638	0	794	0	0	0	0	0	0	0	152	0	0	0	0	24	0	0	0	0	0	0	41	0	0	220	17	0	522	0	0	0	1505	0	0	0	51	0	0	0	0	0	0	0	0	105	0	0	169	0	0	0	0	0	0	68	0	0	141	0	0	0	30	0	0	0	0	0	0	0
MET9	619	0	0	0	0	0	0	167	0	0	0	0	436	0	0	0	0	121	301	0	0	0	1425	137	808	1017	0	0	0	0	472	0	0	204	63	144	0	0	0	136	0	0	78	0	0	31	85	0	205	79	0	312	0	1459	0	0	0	169	0	0	339	102	0	15	0	0	1	0	0	0	134	0	0	119	157	0	0	0	0	44	136	0	0	0	0	115	74	0	0	107	0	0	0	187	0
MET94	297	0	0	0	0	50	0	0	0	0	562	0	0	0	7	0	0	0	164	0	0	0	5553	0	669	760	0	0	0	0	0	0	0	0	47	0	0	0	0	0	27	0	0	0	0	0	0	10	0	96	0	0	0	265	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	37	0	538	0	0	0	299	0	464	0	0	0	0	0	0	0	0	0	0	0	0
MET98	0	0	42	27	30	0	0	254	0	0	0	0	0	0	207	363	0	171	0	0	0	0	460	0	0	1335	231	0	5	58	14	395	9	0	155	0	0	0	0	0	569	0	0	22	73	22	6	393	10	47	10	133	7	0	0	88	0	1359	0	248	131	88	2	0	0	0	0	0	0	0	0	72	3	2045	0	0	237	0	0	0	0	0	28	5	0	0	0	109	38	1	458	0	0	38	0
MET100	372	14	20	2	0	783	0	0	27	77	0	0	0	0	39	48	0	37	40	400	72	14	631	0	107	788	16	114	17	5	3	0	0	0	0	0	0	0	0	0	160	0	13	0	26	0	0	81	0	0	50	0	0	105	0	136	11	287	0	6	1	0	0	0	0	14	0	0	0	0	43	0	0	29	55	42	20	0	4797	0	74	0	0	97	0	0	0	2	0	0	328	0	0	0	0
MET101	0	0	0	0	0	0	0	0	0	0	0	0	0	216	127	10	0	38	0	0	0	0	854	0	97	1815	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	1193	109	0	284	418	3966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET104	0	0	97	0	42	0	0	344	0	1	0	0	432	14	0	0	0	0	31	0	0	0	0	113	231	98	129	27	0	0	0	0	0	0	0	30	0	0	289	0	154	0	0	20	111	0	50	613	0	0	74	0	164	0	0	0	0	1483	4	0	0	0	0	0	0	112	0	0	0	0	0	87	0	41	7	0	32	0	3428	0	109	880	0	728	0	0	0	0	23	0	0	0	0	0	0
MET105	0	0	61	51	72	265	19	87	0	191	0	0	83	139	0	0	336	0	73	26	2	0	0	309	305	284	52	10	0	0	0	0	0	0	18	109	0	0	325	0	702	0	0	38	292	0	147	1334	0	216	89	40	45	0	147	0	0	531	93	16	0	0	0	0	0	120	0	0	0	0	39	222	44	15	30	0	20	0	1061	0	60	1197	0	263	0	26	0	0	261	53	82	0	0	0	0
MET106	0	0	101	22	228	13	30	10	0	24	13	0	151	149	0	22	195	0	20	21	24	0	0	523	1044	52	80	27	0	0	0	0	30	0	0	25	0	14	432	0	352	0	221	62	253	0	23	890	0	72	259	0	53	22	27	0	0	752	28	57	0	0	0	0	0	71	0	0	0	0	67	76	14	100	19	0	174	0	1489	0	184	627	44	169	0	0	0	0	610	10	24	0	0	0	0
MET108	32	0	0	0	0	45	0	0	0	5	0	0	3	0	0	0	16	0	9	130	0	0	5	0	8	24	0	0	231	69	14	0	0	0	0	10	0	0	65	0	84	0	0	0	13	7	0	22	0	0	0	1	0	88	0	0	0	171	0	0	0	0	10	0	0	0	0	24	0	0	0	0	0	0	4	12	0	0	8712	0	154	0	0	15	0	0	0	0	16	0	0	0	0	0	0
MET109	418	0	7	0	0	17	0	0	0	0	0	3	0	0	0	0	5	5	0	284	0	0	20	0	0	40	0	6	97	47	6	0	0	0	2	7	0	0	5	0	31	0	0	0	8	21	0	9	0	0	49	3	0	48	0	0	0	267	0	0	0	4	18	0	0	0	0	13	0	0	0	0	0	0	46	12	0	0	8365	0	116	0	0	17	0	0	0	0	4	0	0	0	0	0	0
MET11	390	0	74	0	0	0	0	268	0	0	0	0	4	22	0	0	0	8	12	0	0	0	118	20	93	404	0	0	0	130	56	0	0	0	136	332	0	0	0	10	0	0	3	0	0	44	135	144	24	0	0	403	0	4724	0	362	0	659	0	0	13	407	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	6	0	114	478	0	271	8	0	0	113	0	0	0	0	0	2	0	4
MET110	69	0	0	1	0	219	0	0	0	1	0	0	0	0	0	0	0	13	0	203	0	0	52	0	2	216	0	39	171	42	1	0	0	0	26	0	0	0	25	0	61	0	0	0	39	17	0	9	0	0	114	6	0	193	0	0	0	268	0	0	0	0	63	0	0	12	0	57	0	0	27	0	0	0	76	97	0	0	7171	0	583	0	0	59	52	0	0	0	16	0	0	0	0	0	0
MET113	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	2285	0	0	0	0	0	2151	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	12	0	0	0	789	31	0	882	0	0	0	1257	0	0	0	47	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	1	1149	0	0	23	0	0	0	0	20	99	0	3
MET114	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	1	106	0	0	173	32	40	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	9	0	0	0	48	0	0	151	0	0	0	191	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	8628	0	209	0	0	17	0	0	0	0	0	0	0	0	0	0	0
MET115	30	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	11	242	0	0	0	0	6	159	0	0	12	4	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	67	0	0	29	0	0	0	50	0	0	0	4	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	8832	0	271	0	6	12	0	0	41	0	0	0	0	0	0	0	0
MET117	952	0	0	48	0	184	0	324	0	50	0	5	2	51	0	38	0	16	12	0	4	7	184	9	385	475	0	435	44	51	190	154	0	16	0	93	0	0	29	0	35	3	0	22	27	0	69	386	0	0	0	0	9	2280	0	0	166	1709	0	3	18	100	0	0	0	89	2	0	0	0	14	0	0	104	267	23	0	0	845	0	0	2	0	0	0	0	52	0	0	7	0	0	1	0	12
MET118	314	0	18	0	0	513	0	86	0	209	0	35	0	0	15	46	5	53	101	0	0	6	125	1	112	1118	2	214	88	63	77	8	0	0	7	14	0	0	13	0	61	0	0	38	144	0	30	286	0	0	0	0	11	2213	0	0	60	1050	0	12	8	41	0	0	0	49	3	0	0	0	44	0	0	27	192	0	0	0	2426	0	0	28	0	11	0	0	15	0	0	3	0	0	5	0	0
MET119	617	0	0	0	0	908	0	0	0	380	0	0	0	0	0	0	0	0	35	0	0	0	84	0	2174	826	0	1040	489	48	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	54	0	0	1176	99	0	0	979	0	202	0	53	0	0	0	0	0	0	0	0	7	0	0	3	120	36	0	0	589	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MET12	200	0	100	0	0	26	0	1497	0	0	0	0	23	86	0	0	0	9	29	0	0	0	103	37	116	475	0	5	2	470	30	60	0	0	253	104	0	0	0	0	84	0	0	29	0	11	286	337	7	0	0	2371	20	1850	0	50	0	100	0	0	0	810	0	0	0	1	0	0	0	0	0	0	0	15	3	0	1	0	0	0	191	0	128	0	0	0	73	0	0	0	0	0	9	0	0
MET121	663	0	86	0	0	298	0	0	0	8	0	6	13	0	0	0	0	12	45	232	0	0	75	2	220	366	3	175	962	393	423	38	0	0	0	9	0	0	39	0	45	0	0	0	52	0	80	219	0	0	503	93	0	288	0	0	0	2035	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	38	63	129	0	0	2059	0	81	132	5	0	68	17	0	0	0	0	0	0	0	0	0
MET122	516	4	42	0	0	489	12	67	9	58	0	15	32	70	0	0	28	45	61	140	5	41	127	11	117	448	2	953	479	291	112	0	0	27	11	6	8	0	15	1	160	0	0	30	131	0	46	90	0	53	877	106	5	75	21	0	0	1775	0	12	1	12	0	0	0	141	0	0	0	0	110	46	15	16	123	222	4	0	888	0	230	62	126	16	355	7	0	0	0	0	0	0	0	0	0
MET123	402	0	109	0	0	202	0	120	1	432	0	14	34	496	6	50	270	7	280	1058	0	58	297	0	64	766	0	443	1278	381	152	0	0	32	1	13	0	0	20	0	325	0	0	19	45	0	47	164	35	4	390	145	28	15	0	0	0	1069	0	49	93	0	0	0	0	76	0	0	0	0	25	1	0	6	60	87	0	0	123	0	32	60	5	1	58	0	0	0	0	4	0	11	8	31	0
MET126	0	0	10	6	0	207	8	58	0	2	0	2	0	4	5	21	0	2	0	301	0	0	74	0	36	142	0	123	21	0	9	0	0	0	0	28	3	0	0	0	34	0	0	1	20	0	6	63	0	17	26	6	0	186	82	0	0	869	1	0	0	3	12	0	0	0	0	13	0	0	88	23	0	13	49	232	0	0	6775	0	271	12	0	32	0	11	0	29	59	0	2	0	0	0	0
MET127	42	0	9	364	0	2101	103	0	0	19	0	6	1	5	0	2	0	13	27	359	0	0	71	0	166	229	11	272	34	31	9	0	0	0	0	0	7	2	0	7	53	0	0	0	20	0	0	23	0	0	6	0	0	2	335	5	0	824	5	8	0	1	21	0	0	0	0	0	0	0	171	206	0	11	30	136	0	9	3859	0	212	97	0	22	0	30	0	0	21	0	2	0	0	0	0
MET128	29	0	5	30	0	206	0	14	0	0	0	35	34	53	0	7	0	16	0	737	0	14	100	9	60	365	5	244	66	0	1	0	0	0	6	0	1	0	5	5	13	0	0	6	35	0	0	51	0	9	170	4	0	110	66	10	0	960	1	0	0	15	10	0	11	2	0	1	0	0	118	19	0	20	62	141	0	4	5832	0	61	4	0	60	0	121	0	8	28	0	0	0	1	0	0
MET13	37	2	90	3	0	73	0	426	0	9	0	0	8	780	0	6	0	26	0	0	0	0	317	21	160	186	2	75	0	0	78	260	0	0	260	66	0	0	32	11	36	0	0	12	0	0	77	146	0	0	0	271	12	4176	0	0	0	453	0	0	3	205	0	0	0	13	0	0	0	0	0	0	0	37	8	0	16	0	0	0	404	0	306	0	0	0	10	0	0	12	0	0	0	873	0
MET130	3	0	6	35	0	117	38	20	6	5	2	19	13	22	54	0	0	4	4	1343	5	30	173	0	113	241	28	130	6	3	3	0	0	0	1	1	1	4	0	0	22	0	0	28	32	0	7	61	0	0	309	16	1	432	15	10	9	567	7	2	0	30	30	0	1	13	0	193	0	3	129	13	0	18	58	341	75	0	4854	0	213	11	0	19	1	8	0	0	32	0	4	0	5	0	0
MET131	7	0	0	0	0	105	22	83	0	0	4	17	41	10	36	4	0	0	0	628	0	200	89	0	66	109	11	257	0	0	0	0	0	0	8	0	0	9	0	0	11	0	0	11	35	0	0	153	0	0	119	20	0	281	1943	78	0	920	126	0	0	42	69	0	0	32	0	94	0	13	152	29	0	0	25	603	97	0	2829	0	223	60	0	5	43	203	0	52	11	0	5	0	7	0	0
MET132	4	0	0	78	0	474	55	0	0	31	3	12	18	11	74	44	0	4	112	2270	0	21	95	0	373	114	133	1119	29	0	0	0	0	0	0	0	11	7	0	0	2	0	1	0	0	0	0	8	0	5	24	0	0	61	62	0	0	151	13	11	0	0	0	0	0	0	0	5	0	0	106	20	14	96	113	142	241	0	2954	0	786	3	14	6	68	0	0	0	0	0	0	0	0	0	0
MET135	343	0	56	186	0	688	170	32	0	104	0	0	271	387	0	0	30	163	93	84	0	257	116	6	316	110	0	2467	53	92	6	0	1	0	7	0	0	0	0	15	274	0	35	73	109	2	14	129	0	0	67	111	0	110	5	0	2	128	288	169	3	30	0	0	0	0	0	411	0	267	311	104	91	266	152	8	0	0	34	0	53	119	0	0	46	228	0	0	281	29	0	0	0	0	0
MET136	267	0	20	15	0	242	103	129	0	105	12	0	14	251	0	5	0	16	83	364	0	226	54	6	183	425	0	1017	90	34	0	0	0	0	9	9	0	0	0	0	38	0	0	2	8	24	0	29	0	0	219	122	0	281	0	0	10	723	23	50	9	26	9	0	0	0	0	226	0	82	127	36	20	42	61	92	0	0	3217	0	772	0	1	0	33	0	0	0	28	0	0	0	0	0	14
MET137	2850	0	11	6	0	168	2	25	0	0	0	0	56	58	0	0	132	0	8	91	0	0	60	0	62	12	0	673	900	15	23	0	0	0	13	0	0	0	0	0	135	0	0	6	0	24	18	42	0	0	158	112	0	1187	0	0	2	589	20	42	0	11	4	0	0	0	0	40	0	289	104	56	82	13	219	0	0	0	193	0	1080	57	0	0	331	0	0	0	0	6	0	0	14	0	0
MET139	381	0	92	6	0	1087	42	9	0	0	0	0	8	6	17	0	22	24	1	67	1	5	31	0	930	199	0	540	382	122	51	0	0	0	26	0	49	7	5	0	458	0	0	34	34	0	33	124	0	0	63	106	0	936	114	0	58	1419	99	0	0	104	48	0	0	12	0	54	0	305	169	128	11	9	128	85	0	0	18	0	572	13	3	4	631	0	0	2	111	0	5	0	0	0	0
MET140	229	0	44	139	0	1824	131	29	0	19	0	0	94	0	82	0	26	37	23	414	123	39	34	0	489	201	43	401	256	95	48	0	0	0	13	0	28	8	29	0	459	0	0	46	73	0	21	77	0	0	81	67	0	0	146	0	91	1213	165	0	0	21	50	0	0	33	0	109	0	147	277	63	7	27	1220	131	0	0	65	0	244	0	16	14	53	11	0	10	151	0	15	0	0	0	0
MET141	298	0	44	11	0	1879	37	1	0	2	0	77	0	0	37	0	0	9	17	300	13	231	32	0	895	216	11	669	524	46	53	0	0	0	18	0	4	0	0	0	289	0	25	35	67	0	22	98	0	3	48	23	0	462	0	0	1	1597	204	10	0	107	67	0	0	39	0	42	0	9	237	105	0	0	37	224	6	0	29	0	564	12	83	28	32	0	0	7	34	0	29	0	0	0	0
MET144	0	0	38	142	0	325	12	155	0	281	129	2	393	5	25	0	26	0	11	0	0	73	72	0	376	357	32	416	725	122	280	0	0	0	9	0	31	6	0	0	40	0	0	4	49	0	8	109	0	0	49	84	0	82	0	52	33	1357	20	0	0	16	0	0	0	56	0	6	0	176	65	18	2	210	190	0	0	0	2097	0	242	85	0	2	171	715	0	0	0	1	0	0	18	0	0
MET145	0	3	25	33	0	553	4	31	0	28	0	11	1	0	0	0	0	10	1	0	0	7	97	0	62	129	20	98	203	84	38	0	0	0	11	3	2	0	0	0	49	0	0	4	56	0	7	114	0	13	39	36	0	273	0	34	17	1232	0	0	0	105	0	0	0	19	0	86	0	0	22	0	0	52	80	0	0	0	5179	0	655	14	21	87	197	143	0	0	11	0	0	0	0	0	0
MET146	140	0	90	154	41	568	23	25	0	34	31	1	63	4	13	0	0	17	28	226	24	183	73	20	473	283	6	360	339	54	55	0	0	0	12	2	59	14	0	0	43	0	0	12	72	0	13	114	0	0	358	43	0	784	0	43	26	1519	51	0	0	49	27	0	0	44	0	84	0	19	146	3	15	144	239	0	0	0	1473	0	455	21	0	73	378	309	0	0	0	0	17	0	11	0	0
MET149	0	0	36	22	0	1072	45	74	2	0	36	0	9	64	27	25	0	0	41	78	240	17	99	0	928	415	0	376	0	1	19	5	0	0	113	12	10	5	0	0	85	0	0	19	49	0	14	0	0	0	0	81	0	417	0	4	0	2021	5	0	0	153	0	0	0	30	0	0	0	0	193	146	0	80	150	541	0	11	1525	0	312	54	0	46	138	57	20	57	7	0	11	0	0	0	0
MET150	0	0	2	1	0	102	1	0	0	0	104	0	0	0	19	23	559	0	0	7	106	0	3178	65	555	218	757	60	0	0	171	152	2	0	93	28	17	4	0	18	245	0	0	40	8	0	3	65	0	84	0	35	8	0	19	0	0	941	0	1	13	0	0	0	1	1	0	3	0	0	90	0	0	615	49	0	0	0	1316	0	0	8	0	0	0	0	70	22	109	5	0	3	1	0	1
MET151	0	16	0	157	0	1217	32	5	29	0	0	3	0	0	9	14	0	0	1	477	11	27	140	6	166	278	18	213	0	0	2	0	0	0	28	0	1	4	0	18	0	0	0	0	40	0	0	60	0	0	107	14	0	0	0	0	0	852	0	10	26	56	0	0	0	0	0	0	2	0	183	60	0	71	30	150	0	0	4487	0	328	278	0	360	0	0	0	9	0	4	0	0	0	0	0
MET154	16	0	41	9	0	1110	39	1	3	4	25	0	107	0	0	8	0	9	5	507	0	37	6	5	616	64	4	319	0	0	3	0	1	0	1	0	8	4	0	14	45	0	0	0	18	0	0	17	0	0	128	0	0	82	1487	0	0	950	0	5	0	49	2	0	0	0	0	0	1	0	139	50	0	33	33	256	0	30	3603	0	0	65	23	14	0	0	0	0	1	0	4	0	0	0	0
MET155	28	0	17	42	0	1589	66	0	0	0	172	0	74	0	0	1	0	12	0	705	0	12	90	11	794	153	0	1020	0	14	0	0	0	0	0	0	0	24	0	0	39	0	0	0	1	0	0	78	0	0	115	0	0	66	1998	0	0	801	85	0	0	0	17	0	0	0	0	0	0	2	492	30	18	105	48	291	0	2	794	0	0	0	58	0	128	0	0	0	11	0	0	0	0	0	0
MET156	760	0	45	94	0	838	9	3	9	1	64	0	156	3	113	50	0	16	3	125	195	0	428	62	1498	395	5	697	6	74	22	0	0	0	2	7	32	30	0	0	70	0	15	4	15	0	17	168	0	0	210	13	0	445	615	0	42	753	23	0	0	7	29	0	0	12	0	0	11	45	318	63	25	151	74	212	0	0	112	0	0	23	0	139	464	126	0	0	43	1	13	0	0	0	0
MET159	243	0	0	0	0	1328	68	4	0	286	11	0	1	0	0	360	0	11	338	0	70	0	2147	41	1894	1590	0	299	51	32	48	0	0	0	4	3	4	6	13	0	41	4	117	0	11	0	0	43	0	16	17	0	0	12	5	0	6	168	0	33	21	0	0	0	0	19	0	32	1	0	225	12	0	30	200	0	0	0	0	0	33	0	0	31	30	0	0	0	6	2	0	16	15	0	0
MET16	0	0	0	652	0	1076	0	0	0	0	0	0	0	362	0	0	138	0	0	0	0	0	0	186	2881	2155	309	233	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	182	0	0	23	0	0	0	0	0	0	0	0	0	108	0	0	0	50	0	0	24	0	0	36	0	0	0	1512	0	6	0	0	0	0	0	0	0	0
MET160	277	1	37	5	0	1054	32	5	7	139	6	0	0	1	0	342	0	9	552	0	7	0	1747	20	1803	1304	219	254	214	107	94	0	0	0	23	7	4	4	4	2	126	58	17	0	71	0	7	188	0	15	2	6	6	20	0	0	33	419	0	44	50	0	0	0	0	31	1	0	4	0	112	0	0	49	100	0	0	0	1	0	56	47	0	140	29	0	1	0	49	11	0	7	19	0	0
MET161	1467	0	0	106	0	425	7	27	7	310	8	0	0	0	0	8	313	93	16	0	3	0	1571	8	1315	530	8	771	153	157	335	3	3	0	35	0	17	0	28	0	339	74	0	0	190	0	0	19	0	88	15	12	0	16	0	3	13	221	0	223	64	0	0	0	0	398	1	0	3	0	63	0	0	112	59	0	0	0	0	0	7	2	0	0	52	0	0	0	21	7	0	127	146	0	0
MET163	36	0	14	0	0	18	0	57	0	22	1	0	26	9	31	0	0	12	15	0	2	33	103	4	163	961	0	147	192	34	32	0	0	0	155	21	0	0	13	0	88	0	0	7	42	0	1	177	0	0	0	14	0	7	0	0	0	697	0	0	0	0	0	0	12	36	0	0	0	0	25	0	0	33	1	0	5	0	6660	0	0	0	0	10	14	0	0	0	0	0	0	16	54	0	0
MET164	221	0	0	0	0	456	9	38	0	365	0	0	0	2	108	0	21	22	49	0	0	8	879	0	275	2689	0	1131	528	96	45	0	9	25	138	0	0	0	0	91	336	1	0	0	55	0	21	144	0	197	29	34	0	0	0	0	0	426	0	16	453	0	0	0	0	25	0	0	0	0	211	52	0	103	133	0	0	0	363	0	0	0	0	0	0	0	152	0	0	0	0	34	12	0	0
MET165	0	6	147	151	0	1471	54	18	2	111	0	0	0	0	46	2	0	15	63	0	19	109	566	4	253	846	0	427	46	58	17	0	12	0	43	24	7	0	0	0	120	0	9	5	25	0	9	33	0	0	8	0	0	0	0	69	0	561	0	19	17	0	0	0	2	0	0	0	0	0	324	255	2	47	60	0	24	0	3570	0	0	0	0	311	9	0	0	0	0	0	0	0	4	0	0
MET168	7	0	13	0	0	214	0	141	0	168	0	0	1642	2	0	45	0	127	16	320	0	0	340	3	143	0	1	284	118	37	66	0	0	0	24	1	1	0	79	0	61	0	0	11	108	0	52	244	0	0	226	15	12	0	17	0	14	1392	0	0	0	0	0	0	0	24	0	0	0	0	25	0	0	80	26	14	0	0	3688	0	0	0	0	128	0	0	7	0	0	0	0	0	66	0	0
MET169	95	0	23	0	0	396	0	192	0	77	0	0	437	10	0	0	0	85	0	705	7	26	94	0	235	0	0	48	810	231	448	0	0	9	39	2	13	0	187	0	673	0	0	35	122	0	211	654	0	0	38	82	4	3	42	0	30	2624	0	35	21	0	0	0	0	145	0	0	0	0	75	0	0	5	29	35	0	13	40	0	0	0	0	0	0	907	10	0	0	0	0	0	0	0	0
MET17	0	0	24	1445	0	715	0	28	0	0	0	0	0	157	0	0	142	0	0	0	0	0	0	255	3103	1481	329	0	0	12	13	72	5	0	9	0	0	0	0	0	107	0	0	0	22	6	0	51	0	193	19	10	0	986	0	0	16	443	0	0	136	41	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	59	0	0	20	4	0	6	44	0	22	0	0	1	0	0	2	0	10
MET170	20	0	16	0	0	774	2	274	1	101	0	0	351	39	10	48	0	207	68	767	49	57	328	0	160	0	10	302	474	88	88	0	0	1	28	0	44	12	246	0	186	0	0	8	84	0	160	429	0	0	182	49	1	421	14	0	74	1678	2	9	3	0	0	0	0	158	0	0	0	0	116	0	0	56	160	481	0	0	578	0	0	0	0	0	0	583	0	0	0	0	0	0	1	0	0
MET172	2248	0	6	82	0	483	41	0	0	140	4	0	350	58	13	4	96	39	185	0	29	4	565	85	934	619	0	64	24	89	171	0	0	0	0	0	3	0	0	0	38	0	0	58	34	0	6	87	0	48	41	0	0	123	0	0	0	1124	0	0	0	0	4	0	0	19	0	1	0	0	33	0	0	210	37	0	0	13	1294	0	23	241	9	0	0	184	25	0	3	8	0	0	0	0	0
MET173	200	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	52	0	0	49	10	63	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	74	0	0	0	0	0	40	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	9407	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
