,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_desulfuricans,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
CSM7KOOJ,-4.328279416137994,-4.328279416137994,-4.328279416137994,-4.328279416137994,6.395479558907475,7.691047615364193,-0.6476774623541974,-4.328279416137994,-4.328279416137994,-4.328279416137994,5.03752145618953,7.48930996749613,-0.14543659509265083,5.0570946080240775,-1.81319624133382,5.701677121949572,6.783614301098983,6.61346829899146,0.39867405301210823,4.659495826237978,-4.328279416137994,4.021189362044581,1.009027381813775,3.6674852561647375,-4.328279416137994,3.6135716109396405,-4.328279416137994,-4.328279416137994,2.1110982136053025,6.861605907966435,6.606189793041812,2.9516469959490745,1.0590055998832426,-4.328279416137994,-4.328279416137994,-4.328279416137994,-4.328279416137994,-4.328279416137994,-4.328279416137994,-4.328279416137994,-0.5808792190029468,-4.328279416137994,-4.328279416137994,-4.328279416137994,4.417475278270461,-4.328279416137994,-0.5525655939259888,6.212051240150611,4.980328724131428,-4.328279416137994,-4.328279416137994,-4.328279416137994,1.0449791574725182,2.994574237696539,-1.1194441311958538,2.2199085526621403,-0.34152352935620556,0.3968752528263675,1.6955999309480365,-4.328279416137994,-4.328279416137994,5.017628440500347,-4.328279416137994,-4.328279416137994,1.2771360291139722,0.9838203555466158,2.3441842249229294,5.96417981562611,4.289468302821848,5.528651324049731,2.835461620197014,-4.328279416137994,2.518407075204893,-4.328279416137994,1.1096985678467934,6.939736531351697,-4.328279416137994,-1.1401614562410298,2.3348948574029853,-4.328279416137994,6.675203195161109,0.10282724323648651,-4.328279416137994,-4.328279416137994,-4.328279416137994,1.9233093553982048,1.7315476685291875,5.101627176079012,2.59681474931228,-4.328279416137994,3.064639445798762,-4.328279416137994,-4.328279416137994,-4.328279416137994,-4.328279416137994,3.9636550424136336,6.434870007356887,-0.6274160405485887
CSM7KOOL,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,7.2053824141514,7.072611174774185,1.4646109956457458,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,6.05812976211692,8.279863505268366,-0.9549464678624062,6.691798941292012,-0.04070928282895281,5.205093514175832,7.588019650569555,8.292665612250884,2.562886731351405,5.20525065851763,-3.6647348269346605,5.067393566400137,2.3242663295134607,5.542559879524991,-3.6647348269346605,5.490487631518665,-3.6647348269346605,-3.6647348269346605,2.7929153050745654,7.234616245563863,7.448698585256842,3.6075196412759443,1.7103822356438396,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,6.22204048894109,-3.6647348269346605,-3.6647348269346605,4.8467466516559865,5.667457515040508,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-1.164921446150407,3.6279230383419447,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,3.200989391094356,-3.6647348269346605,5.783245202009148,-3.6647348269346605,-3.6647348269346605,2.238685904861696,-3.6647348269346605,3.6496796266109524,6.7887530314099225,5.420774812491821,4.428399260219642,2.703594620698915,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,7.894970620753691,-3.6647348269346605,-3.6647348269346605,2.2331208106246265,-3.6647348269346605,7.477759216660734,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,4.453067749753038,1.8428636562229528,-3.6647348269346605,2.2961088348857324,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,-3.6647348269346605,1.5337707845943083,6.1693686376004155,4.7317856169552615
CSM7KOON,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,6.612510468975838,7.5594046689534355,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,4.688087053290441,7.299573132367161,-3.737030451944335,5.8629841353345205,0.26243778342565527,6.57472962173882,7.70625761212346,7.729689840770915,0.6260949012627073,6.257726449321874,-3.737030451944335,-3.737030451944335,0.6389846826521968,5.215164983368749,-3.737030451944335,4.30172090520366,-3.737030451944335,-3.737030451944335,3.6701612092505185,7.480284245147639,7.275355820466441,3.9065686056698166,1.9368051124508234,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,5.49795441055293,-0.017918526667916268,3.267591168995044,7.462596957485308,5.124391342778614,-3.737030451944335,-3.737030451944335,-3.737030451944335,2.530007596580841,4.3779468978542715,2.0158027577157434,3.9241733155368186,1.0801681397718035,3.534046718350859,-3.737030451944335,-3.737030451944335,-3.737030451944335,5.790224426589841,-3.737030451944335,-3.737030451944335,1.9152366957299876,-3.737030451944335,4.656483018368769,5.264739074372177,4.246140385000058,6.244918704233281,4.5331723646703646,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,7.4763867906908406,-3.737030451944335,-3.737030451944335,2.4961981429007025,-3.737030451944335,8.168930704224515,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,4.479145441725932,2.9479055771786804,-3.737030451944335,2.4885719009093625,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,-3.737030451944335,6.690289167670198,-3.737030451944335
CSM7KOOP,-4.14855529728232,-4.14855529728232,-4.14855529728232,-4.14855529728232,5.677568982679622,6.706830177198476,-4.14855529728232,-4.14855529728232,-4.14855529728232,-4.14855529728232,4.356815780438552,6.717980329733058,-4.14855529728232,5.06077066113641,-4.14855529728232,5.4612369967239855,7.379487781996836,7.464954041407155,-0.48533371040437423,5.431942490191009,-4.14855529728232,-4.14855529728232,1.8520674065284757,4.488345723556892,-4.14855529728232,3.2381659534337457,-4.14855529728232,-4.14855529728232,3.115966823902161,6.5741390843181335,6.5071826299586055,2.728392124340507,0.7535510508632939,-4.14855529728232,-4.14855529728232,-4.14855529728232,-4.14855529728232,-4.14855529728232,-4.14855529728232,-4.14855529728232,0.512741970380473,-4.14855529728232,-4.14855529728232,-4.14855529728232,5.689586087109518,-4.14855529728232,0.538750296998213,6.70886421644985,5.287228307224623,-4.14855529728232,-4.14855529728232,-4.14855529728232,1.1076866771436933,2.6403126090362887,0.9081741697313586,2.714888091166758,-4.14855529728232,1.6053588315187959,-4.14855529728232,2.5913520428020975,-4.14855529728232,6.452716489136291,-4.14855529728232,-4.14855529728232,1.877316889212726,2.6239028260825643,3.3299258966689047,6.403711391484908,4.938759866548237,6.429319045966089,4.200454142821235,-4.14855529728232,1.7597111014355757,-4.14855529728232,-4.14855529728232,7.350420117816687,-4.14855529728232,-4.14855529728232,1.5207154167237729,-4.14855529728232,7.4148916652015995,2.4042008728251982,-4.14855529728232,-4.14855529728232,-4.14855529728232,0.9430459362408801,-0.14522757823080568,4.31354808005731,3.43209227400516,-4.14855529728232,3.868044874868022,-4.14855529728232,-4.14855529728232,-4.14855529728232,1.3409327682132322,2.0554455313063693,7.213855538526991,1.9193081977937938
CSMA8M9R,-4.417989247348876,-4.417989247348876,-4.417989247348876,-4.417989247348876,6.295131721011913,7.035156462691695,-0.7850073085818732,-4.417989247348876,-4.417989247348876,-4.417989247348876,5.515388845350587,7.298701205852197,-0.711819607070435,4.764947734372557,-2.9634544839232806,5.635742816341308,7.066247113698819,6.677007095490353,-0.04516878500965049,4.924149555130282,-4.417989247348876,4.176958616822164,1.5083862820115082,4.474111034726279,-4.417989247348876,3.397196391863833,-4.417989247348876,-4.417989247348876,2.552874560229543,6.57715398408176,6.289214073249885,2.735858011164024,0.995962610122568,-4.417989247348876,-4.417989247348876,-4.417989247348876,-4.417989247348876,-4.417989247348876,-4.417989247348876,0.059188483068485453,-4.417989247348876,-4.417989247348876,-4.417989247348876,-4.417989247348876,1.9227749722950493,-2.72958364453293,0.01265451580847099,6.66227764178954,3.246803970318558,-4.417989247348876,-4.417989247348876,-4.417989247348876,1.1703526425572122,3.604276113341898,-0.39296407302416014,1.7379818498910895,0.846427095445458,0.766373276370313,-4.417989247348876,-4.417989247348876,-4.417989247348876,5.495012380434632,-4.417989247348876,-4.417989247348876,1.1726525968059267,1.4806356185008243,3.0227427994700493,6.070679317470683,4.510281869571799,5.6790320765205475,3.171739722892191,-4.417989247348876,2.486586577640086,-4.417989247348876,0.2564089749779974,6.790796762974157,-4.417989247348876,-4.417989247348876,-4.417989247348876,-4.417989247348876,6.9224547940987105,0.6455498901839203,-4.417989247348876,-4.417989247348876,-1.6598032584008635,2.080233456970416,1.1110642839023637,3.236210983309231,1.4633216196528434,-4.417989247348876,2.341072463894977,-4.417989247348876,-0.4437031213674967,1.5655637218680036,1.548356747772499,2.8091364308263627,6.4870042430132475,3.737248920667798
CSMAAEUA,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,6.555827184390692,6.619753336391602,-0.06345217168497186,-3.973706712666246,-3.973706712666246,-3.973706712666246,4.7893526105075495,8.020155089823055,-3.973706712666246,5.796835477250742,-1.337360563182994,5.831712020650892,7.725352660891718,7.999931427746949,1.5538674420379301,5.388213152424656,-3.973706712666246,4.315116275594567,2.993695192679123,3.684173502356794,-3.973706712666246,7.067836444117786,-3.973706712666246,-3.973706712666246,2.964656796264684,6.47242212114622,6.958053670797975,3.206214261690471,1.138057621129887,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,0.7162519490725785,-3.973706712666246,-3.973706712666246,-3.973706712666246,4.556687936425839,0.8806008190206178,0.724590156448274,6.446833071378244,4.634990396802644,-3.973706712666246,-3.973706712666246,-3.973706712666246,1.8457804040786483,2.487905262189426,-3.973706712666246,0.9925013275051082,0.9358772921488985,1.5678599748635769,1.527350156767877,2.1203826099502647,-3.973706712666246,5.693030652453725,-3.973706712666246,-3.973706712666246,1.1070738079074758,-3.973706712666246,4.363865386907092,6.911177722670767,4.632047387672044,-3.973706712666246,2.5531270494972613,-3.973706712666246,2.299390578798791,-3.973706712666246,-3.973706712666246,6.86575818860502,-3.973706712666246,-3.973706712666246,1.9998505455928557,-3.973706712666246,6.884457717946477,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,0.7966613622569536,4.233821263673073,2.921814777249941,-3.973706712666246,2.3949633865135587,-3.973706712666246,-3.973706712666246,-3.973706712666246,-3.973706712666246,3.69700462476845,6.265852845788047,-3.973706712666246
CSMAE44D,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,6.3800360347089144,6.521740696546145,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,5.59736510580727,8.162815771917908,-1.0298992354119392,5.34757563937335,-0.46975470896477134,6.137076825691022,6.727207756144892,8.305670334560288,1.157629857608022,5.631660242015212,-3.9184960900472436,4.413352802663499,1.5256426779500405,5.010909192087539,-3.9184960900472436,4.944359513641498,-3.9184960900472436,-3.9184960900472436,2.7689638346131016,7.327498892244115,7.207490893487228,4.4916075180084,2.9210231412051817,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,3.75473520010907,-3.9184960900472436,-3.9184960900472436,5.854009159552542,5.396320786706826,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-0.4007148520257289,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,1.6578599702219847,1.2343883838291063,-3.9184960900472436,5.811271397657113,-3.9184960900472436,-3.9184960900472436,1.7193997691446832,0.8619983657252988,4.533495861689258,6.391953047187306,3.6994649120959764,5.127876973404993,3.5248390499833357,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,1.6770265813259186,7.430188595476655,-3.9184960900472436,-3.9184960900472436,2.2117452001133113,-3.9184960900472436,7.324303363937036,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,-3.9184960900472436,1.4702440318506227,1.9009456683183776,3.8028600381909152,1.9091070466696092,-3.9184960900472436,1.7749640516670588,-3.9184960900472436,-3.9184960900472436,0.7609919548706703,1.190280015818379,3.2770702826626605,5.9352106908612665,3.094500079373036
CSMAG78W,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,7.022164187986079,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,10.224041590542134,1.5558352803009772,-2.3873616271701046,0.5210965553234495,-2.3873616271701046,10.014109882349054,1.0514403298680275,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,6.449306461268317,-2.3873616271701046,8.767640309108668,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,8.89554611884672,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-0.06348820738255867,7.0294748923296755,-2.3873616271701046,-2.3873616271701046,3.0254776019030523,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,2.6492773717470417,5.502431747336685,8.581096521026552,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,3.2321408627700148,3.9903290720627034,0.3805010292063873,3.132534611440583,-2.3873616271701046,-2.3873616271701046,2.6486265349451408,-2.3873616271701046,-2.3873616271701046,6.63245974775118,-2.3873616271701046,-2.3873616271701046,4.0070369579739245,4.2711383640785465,6.1784954706379835,7.708199038870924,6.790561996409627,-2.3873616271701046,5.5093483134210475,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,2.821026583929317,9.165479214322637,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,8.572574409381899,3.687326170639407,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046,-2.3873616271701046
CSMAHYLR,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,8.751510535862987,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,9.777610894648662,3.152875685134748,1.786888192053798,2.0552470518250665,-2.796514396892036,9.482938663532124,2.176733707036295,-2.796514396892036,7.2097926286756735,-2.796514396892036,5.994703410213258,-2.796514396892036,8.116579305468782,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,4.030259048519252,8.570295142924099,5.879057444731573,3.776943183147689,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,2.1554542097439953,6.928791977149705,7.273173598889505,-2.796514396892036,-2.796514396892036,-2.796514396892036,3.0475698423882207,4.871262202932734,0.8520734279472553,3.7301051170234185,1.6797827763679933,-2.796514396892036,2.1872060235300594,-2.796514396892036,-2.796514396892036,5.633443711562758,-2.796514396892036,-2.796514396892036,3.362717509167293,-2.796514396892036,5.135348403488096,6.904460422878203,4.945238524589202,6.232664315623415,4.931580297133387,-2.796514396892036,-2.796514396892036,-2.796514396892036,2.4279918414557287,8.190245909093608,-2.796514396892036,-2.796514396892036,3.5606420409381307,-2.796514396892036,8.398567421091016,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,-2.796514396892036,2.9706525374290624
HSM5MD5B,3.4084491526603706,3.126835919344927,3.156867244483525,1.580854802083583,4.0817927019045595,-5.541619442533719,-1.6280053345652608,6.709577997176064,-5.541619442533719,3.5568145116046255,-5.541619442533719,-5.541619442533719,-5.541619442533719,3.54311770364892,3.7000531739443536,2.234882938561567,5.055914676844706,3.6195410521466087,-1.5680542446751247,-5.541619442533719,-5.541619442533719,-5.541619442533719,-5.541619442533719,-5.541619442533719,4.530590714502852,-5.541619442533719,-5.541619442533719,2.3398165138077323,-5.541619442533719,2.9660485332242077,-5.541619442533719,-5.541619442533719,-5.541619442533719,2.673921373181818,3.5898651396980945,-0.35561126311764113,-0.19494789787309763,1.405248359918363,-5.541619442533719,2.38961289676104,2.521463714594428,0.5320877177468928,0.1375412051828242,-0.3349356089983786,1.4374542631799336,1.3309381029102667,-5.541619442533719,4.782652567054185,-5.541619442533719,2.8358181741386668,0.7410602608680312,0.8513648543903143,2.1035445653781366,2.639402165856091,-5.541619442533719,2.1590844210371944,-0.5200238348556283,3.1437334140394544,-5.541619442533719,1.8950730094822008,-0.1200550141904273,1.3377667951738887,0.9391588800675414,0.5122377842070698,0.8131531882987897,-5.541619442533719,2.301493828350617,4.162857166771732,3.2092303506494977,-5.541619442533719,2.01813436106149,-0.12099868979435513,-5.541619442533719,-1.141655935563973,-0.9152095061538361,6.577012785406586,0.8886860667946932,2.931952607783211,0.2547014342832412,-5.541619442533719,5.851001486263515,0.4068876414061213,5.578958475510644,2.3943558001268137,2.833607162886852,1.235211988641308,5.325964404057524,4.423030806056601,3.8811014133447292,-5.541619442533719,2.024893250068544,-2.3660943532329775,-5.541619442533719,3.9516171817167463,1.9668684875346827,5.741810391724036,2.08821849442152,-5.541619442533719
HSM5MD5D,2.837275240568368,2.150903970877745,2.135340147118016,3.2265225020630055,5.796882317667663,-5.0324283226009285,1.4861361829024249,6.396831316073326,-5.0324283226009285,4.4726644636174395,-2.7150404471014067,-5.0324283226009285,-5.0324283226009285,4.882979983391315,3.7705336519077166,3.9879333383904196,5.4353132950606025,5.798516465829698,0.3888860491651531,-5.0324283226009285,-5.0324283226009285,-5.0324283226009285,-5.0324283226009285,-5.0324283226009285,6.150335510497484,-5.0324283226009285,-5.0324283226009285,5.191466071623776,-5.0324283226009285,4.834246798147947,-5.0324283226009285,-5.0324283226009285,-5.0324283226009285,-1.4170348130636832,-5.0324283226009285,-5.0324283226009285,1.8633932176466352,2.44412109393029,-5.0324283226009285,2.1054350998320555,5.476436054293183,1.2799360711028909,-0.3132048203616886,2.6274244920792302,1.2089511822189722,2.409206695377195,-5.0324283226009285,5.811782244260685,-5.0324283226009285,5.068811244308936,-5.0324283226009285,-5.0324283226009285,0.9184209985423042,3.304349649089403,-5.0324283226009285,1.9225026396809355,0.4498104277528441,3.197854842659839,-5.0324283226009285,3.804424801806313,-5.0324283226009285,2.030065299058964,0.5742731978352609,-5.0324283226009285,2.9846022627120643,-5.0324283226009285,2.6105393644054358,-5.0324283226009285,1.0537272085210407,-5.0324283226009285,3.6628127089865634,-5.0324283226009285,0.6337508163936647,2.7268805877176323,-5.0324283226009285,7.5361566180603985,4.5765784366286395,5.4201536288314465,2.853594612954131,-5.0324283226009285,5.589758982429469,1.615443402044475,4.703696050955345,-5.0324283226009285,0.044634201813458674,1.4441240363949852,1.68603282579139,3.837114091081907,3.5938459485718495,-5.0324283226009285,4.4221691866679915,-0.6999794351444972,-5.0324283226009285,0.8963193395625204,-5.0324283226009285,1.4904159321194896,4.24898428621545,3.24137804406746
HSM5MD6I,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,8.945062451089532,-3.3973265462889586,7.6337771256398685,9.478786780515032,-3.3973265462889586,-0.8005098404331079,0.11734790979851795,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,0.6760906278023455,-3.3973265462889586,4.784140019494763,-3.3973265462889586,6.375862278968743,-3.3973265462889586,-3.3973265462889586,5.121380152943221,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,2.07247059696439,5.014545590476955,-3.3973265462889586,1.4117780641023145,4.14646783276218,0.8472932078226965,1.7422848261769417,3.1569856663002653,2.330095456636398,4.325819988642586,2.1942344165436207,8.085877928086067,-2.091373525353479,-3.3973265462889586,3.86507947524413,1.2227929788886112,3.564087389044926,4.074690846198867,-3.3973265462889586,2.271462446712494,1.6246277256208543,3.895187237789659,-3.3973265462889586,0.9985426990521695,-3.3973265462889586,3.12918808748877,1.4691868183026688,2.8073184296907856,2.917108883405607,3.037850527495661,4.840144715748266,-3.3973265462889586,4.055971676808653,-3.3973265462889586,4.647964178673979,-3.3973265462889586,-3.3973265462889586,2.040576481706813,-3.3973265462889586,8.521398516010226,-0.6241976910928475,4.72570253674628,-3.3973265462889586,-3.3973265462889586,5.467367501989711,1.6842219221584287,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586,0.7441833674406322,1.8876749194383482,4.014076016045663,3.363463804518215,-3.3973265462889586,4.661773110998222,-0.8398351088369189,-0.38904988025828224,-3.3973265462889586,0.4273705075707035,-3.3973265462889586,-3.3973265462889586,-3.3973265462889586
HSM5MD6K,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,0.08747532913981182,9.030561899770577,-3.2443097630214996,7.453481832112853,9.427070690224959,-3.2443097630214996,1.368359796334051,-1.0138567904627145,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,1.2340383012468035,-3.2443097630214996,5.741602757575908,-3.2443097630214996,7.134120592159724,-3.2443097630214996,-3.2443097630214996,5.869045830495438,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,5.124837871928258,-3.2443097630214996,0.7299723037472337,4.196948065553598,-3.2443097630214996,0.5740754562884796,3.414618790134572,2.754937062189568,4.136592187659397,3.5820387260266973,7.770914831531851,-3.2443097630214996,-3.2443097630214996,4.234470463543243,-3.2443097630214996,3.868688982431382,3.9663893116442104,-3.2443097630214996,3.386400875762254,2.7131343389314955,4.618745520721507,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,1.4322133616046493,1.2233763836045668,3.290770675529598,2.7009790370795477,3.1118977425793553,2.959806153011378,1.3165585018060018,5.190044741230388,-3.2443097630214996,4.554384371528041,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,3.702412888562817,9.192444991671326,-3.2443097630214996,5.293340335759007,-3.2443097630214996,-3.2443097630214996,6.08494024307163,1.1720601352757072,4.033690737845249,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,4.136139380910872,3.383383717024529,-3.2443097630214996,6.150674659299198,-0.2804409734921318,1.895075329545934,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996,-3.2443097630214996
