,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Collinsella_aerofaciens,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Streptococcus_parasanguinis,Streptococcus_salivarius,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Anaerostipes_hadrus,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_unclassified,Clostridium_bartlettii,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_lactaris,Subdoligranulum_unclassified,Coprobacillus_unclassified,Holdemania_filiformis,Dialister_invisus,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Bilophila_unclassified,Bilophila_wadsworthia,Escherichia_coli,Escherichia_unclassified,Haemophilus_parainfluenzae,Akkermansia_muciniphila,C2likevirus_unclassified
CSM5MCY4,-4.070551373190691,-4.070551373190691,-0.1822685841534799,2.0480715592964573,-4.070551373190691,5.345695633185684,-4.070551373190691,-4.070551373190691,8.206973508868744,-4.070551373190691,3.9194868992934753,-4.070551373190691,-4.070551373190691,7.618631722587503,5.562272970801401,7.7495506335704025,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,4.5518754733721645,7.4966076044287755,-4.070551373190691,-4.070551373190691,-4.070551373190691,5.33989438829389,6.968113438888585,-4.070551373190691,-4.070551373190691,-4.070551373190691,3.5092958992707386,2.627905423027844,3.696456443101132,2.2956644461188827,1.5879987425696704,4.570470389981557,-0.23392945549941757,0.7299645850224454,4.1581690643376366,3.404663913611923,1.461012594619044,3.4053605813991563,4.220567505861718,2.1780002092089683,-4.070551373190691,-4.070551373190691,-4.070551373190691,0.7871256069266845,5.35012419575484,-4.070551373190691,-4.070551373190691,3.2143779691613084,4.257856378880954,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,3.456815468424997,-4.070551373190691,2.6510547659017734,3.5569851244829183,1.5236147702685106,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,7.164169890927211,2.5643486458263887,5.03065449928405,4.76920068086415,7.796872849183417,-4.070551373190691,0.7336344858719013,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,-4.070551373190691,3.715115319853914,2.110995150989706,4.761155709254585,3.283222930564283,5.470642131193472,-4.070551373190691,-4.070551373190691,4.669788255709865,-4.070551373190691
CSM5MCY8,-4.2738790164792455,-4.2738790164792455,0.4081115018652248,2.0910127194150956,-4.2738790164792455,4.723889272478734,-4.2738790164792455,-4.2738790164792455,5.731448571596442,-4.2738790164792455,3.2053050703612724,-4.2738790164792455,-4.2738790164792455,7.750855302550226,5.8365766660251,7.954331000105929,-0.4751921030071955,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,4.751469783294988,7.659000466754301,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,5.395614188336202,6.877647227606957,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,4.723139276180453,2.560077178478256,1.6574615396999555,2.096992822406838,1.0959124789823473,3.1967970130979406,-0.7332218360785916,1.344464272343572,3.7484434226739882,4.096346499273075,-0.3568808307770528,2.513320959073586,5.518814803734037,2.039096082790964,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,0.5553018224316482,4.914319771879267,-4.2738790164792455,-4.2738790164792455,1.9938649123674272,4.377604755779753,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,-1.4639785725909196,-4.2738790164792455,3.5799611047821447,-4.2738790164792455,1.9805568375820704,5.2555916922847965,4.652723347340556,-4.2738790164792455,4.4698083156712105,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,6.519962794541687,3.4472748943640745,4.30795411817059,4.12021199434801,7.497576209061654,-4.2738790164792455,1.6996087092621472,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,-4.2738790164792455,4.3711180624500034,2.25226869625091,4.7942461957194515,3.039947037155846,6.103975517838171,-4.2738790164792455,-4.2738790164792455,1.3483081096953136,-4.2738790164792455
CSM67U9H,-3.0558730554732225,-3.0558730554732225,1.399209027754079,-3.0558730554732225,6.143054761145391,-3.0558730554732225,6.462088883743515,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,6.166806223133832,4.983817764308867,-3.0558730554732225,5.725184108003559,5.674478500777171,5.394349249636826,-3.0558730554732225,-3.0558730554732225,5.196365793937972,-3.0558730554732225,3.3368711287981894,10.302719039938056,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,3.0591414348665227,-3.0558730554732225,-0.1405779959243123,2.6480280078670866,2.715442382297242,-3.0558730554732225,2.723599006230991,5.562203817681247,-3.0558730554732225,-3.0558730554732225,9.286938584100048,-3.0558730554732225,2.8266331680395345,-3.0558730554732225,-3.0558730554732225,3.0879928223951048,4.390244895500375,0.974943347997117,-3.0558730554732225,3.3863104382853404,2.4693102794649917,3.770873014188145,-3.0558730554732225,-3.0558730554732225,3.697681247835953,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,5.1778590470899015,2.3048059707491237,3.692022139399591,5.914075405061446,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,7.080518961156763,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,5.0051158518479095,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,-3.0558730554732225,4.619147010047155,4.858593647260489,2.744500017568173,6.853292171910157,2.4676327859862006
CSM67U9N,-2.6187967358416415,-2.6187967358416415,4.4791069853409295,-2.6187967358416415,9.287246414216828,-2.6187967358416415,8.77627268754847,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,8.592761756888457,7.786556277749122,-2.6187967358416415,9.297985711957232,7.740742021462307,5.356766033969132,-2.6187967358416415,-2.6187967358416415,7.759246141094768,-2.6187967358416415,6.65564909909369,9.229518570330319,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,5.118398085666343,-2.6187967358416415,5.494271424194194,5.334079876391917,-2.6187967358416415,-2.6187967358416415,9.284923273171492,6.8253192437428405,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,5.183524581907758,-2.6187967358416415,-2.6187967358416415,3.7397099574712547,-2.6187967358416415,5.065224860121277,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,5.059018035373069,7.7690452062822715,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,8.085840654844578,4.158350093269333,-2.6187967358416415,-2.6187967358416415,6.779155985544791,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,7.363074852072958,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415,-2.6187967358416415
CSM67UAK,-3.5059341330061944,-3.5059341330061944,5.275852026682491,-3.5059341330061944,7.557518752460794,6.703214199116931,9.168656565932476,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,8.62306158905028,-3.5059341330061944,6.198488909420157,8.651465861984986,0.8690030511288445,5.006204813122369,-3.5059341330061944,-3.5059341330061944,6.876042131486354,-3.5059341330061944,6.730216297097268,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,3.0823351259207312,3.612171962677187,3.062932523958887,3.5825502510000886,4.818786393708164,3.393237526610247,3.092550638214841,4.0146856790458125,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,3.148592188037183,5.060953485388358,6.394264108286826,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,5.0561557904835865,-3.5059341330061944,-3.5059341330061944,1.6907683848577282,4.391423451489831,4.815032915744817,-3.5059341330061944,5.124879114134406,-3.5059341330061944,-3.5059341330061944,5.0106719799588,5.290854406506816,-3.5059341330061944,5.074810040875521,3.6639988466380933,-1.886620072997614,-3.5059341330061944,2.2342318590084904,0.06739287649751446,-3.5059341330061944,-3.5059341330061944,6.845303739691662,-3.5059341330061944,2.9273133413500467,5.243854952558835,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944,5.987537571812749,2.3422475043723523,-3.5059341330061944,-3.5059341330061944,-3.5059341330061944
CSM67UAM,-3.087166298088494,-3.087166298088494,4.7040218837438825,-3.087166298088494,8.249586054011944,6.503480283322653,9.693470453821092,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,9.132812779185793,-3.087166298088494,6.664659148627444,8.11798931180474,-3.087166298088494,5.740676401578798,-3.087166298088494,-3.087166298088494,7.856964410694742,-3.087166298088494,8.270716040209253,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-0.5269237218334499,-3.087166298088494,3.512424294488868,4.262432570897987,-3.087166298088494,3.226741295145178,6.254351390262421,2.1683582814322637,2.546226163626132,1.6842132284845714,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,4.350593631150359,5.023308836048758,7.447707274599798,-3.087166298088494,-3.087166298088494,-3.087166298088494,4.0004932548352,-3.087166298088494,-3.087166298088494,2.572082338791141,4.7328400043860395,2.3019572533597046,-3.087166298088494,4.188011833038889,-3.087166298088494,-3.087166298088494,5.222153449677842,-0.21618457041095063,-3.087166298088494,5.339291376802194,0.09401980371630181,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,6.022513738162003,-3.087166298088494,1.8324026470876316,6.805662798432857,-3.087166298088494,-3.087166298088494,-3.087166298088494,1.7507693435056844,-3.087166298088494,-3.087166298088494,-3.087166298088494,-3.087166298088494,2.1714947724199014,2.2617643147170448,-0.3432685711348622,-3.087166298088494,-3.087166298088494
CSM67UAO,-3.677545621242423,-3.677545621242423,4.653857817506656,-3.677545621242423,7.661451941767099,6.921979589100305,7.839309392979063,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,8.582574531034519,3.7824162636018483,6.455602048269519,9.042167893866171,2.973254331221808,4.829250382842629,1.802527064293928,-3.677545621242423,7.163703290123394,1.051940592909462,7.393290585813139,-3.677545621242423,2.6149489188552417,3.575933158500373,2.4166304545324238,-3.677545621242423,-3.677545621242423,0.47658710392346215,-3.677545621242423,2.77179272631336,3.670199782875372,-3.677545621242423,2.038804933528228,4.930408952218893,3.245544604720629,1.8237257116833483,2.493587555902552,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,0.4701117538653037,-3.677545621242423,-3.677545621242423,2.5795297188223802,4.8484444630972,5.321562871375035,-3.677545621242423,-3.677545621242423,-3.677545621242423,3.6939446552435404,-3.677545621242423,-3.677545621242423,-3.677545621242423,3.969796487226967,1.9143060141593438,-3.677545621242423,4.523767315891276,-3.677545621242423,-3.677545621242423,5.759119293415977,4.769397538469768,-3.677545621242423,-3.677545621242423,2.138542615372157,0.767197865387999,-3.677545621242423,3.1677996671816553,-3.677545621242423,-3.677545621242423,-3.677545621242423,6.02306850191293,-3.677545621242423,1.8992491481136948,5.260700758455949,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,-3.677545621242423,3.2040042547247882,2.3226116472938525,-3.677545621242423,-3.677545621242423,-3.677545621242423
CSM67UAQ,-2.863053750531474,-2.863053750531474,4.047671713230673,-2.863053750531474,7.793378671170853,8.181585555629841,9.070669124299734,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,9.759265088130281,-2.863053750531474,6.21105246331332,9.643969912243172,1.202475585478659,6.088892197435364,-2.863053750531474,-2.863053750531474,7.9816311877398345,-2.863053750531474,7.889267886874659,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,1.810497131319618,3.5285211827877356,-2.863053750531474,0.5562908330390997,5.0784543027273354,0.20193176849558725,1.0801683023643545,1.2212000694438192,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,3.5680130964834476,5.355814089687424,6.077675173766819,-2.863053750531474,-2.863053750531474,-2.863053750531474,3.9928661959452105,-2.863053750531474,4.338370725072115,-2.863053750531474,4.5209911536728775,1.0879055349896376,-2.863053750531474,3.73521651666377,-2.863053750531474,-2.863053750531474,6.156975028056222,3.8786634057361002,4.984660602400831,5.577114830487423,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,5.730826532767097,-2.863053750531474,-2.863053750531474,6.4615911844139475,-2.863053750531474,-2.863053750531474,-2.863053750531474,0.43809100204560814,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,-2.863053750531474,3.0793119818488144,-2.863053750531474,-2.863053750531474,-2.863053750531474
CSM67UAS,-3.426086872310494,-3.426086872310494,5.463925365918966,-3.426086872310494,8.120012946503643,7.063332100776895,8.28961870884942,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,8.309798036227193,-3.426086872310494,6.633459357050768,9.392833523282693,-0.8534587741767865,4.445223380754498,-3.426086872310494,-3.426086872310494,6.692750820096027,-3.426086872310494,7.078479583974912,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,1.9467635184679573,-3.426086872310494,4.492082736884974,4.307599640734697,2.690791387815116,4.003880325428437,5.463188880570314,2.6557152940729,3.2176397194181883,3.7848096765088926,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,4.481898867475686,6.984471477713656,6.503836095368795,-3.426086872310494,-3.426086872310494,-3.426086872310494,5.312287889739822,-3.426086872310494,-3.426086872310494,2.817799395340346,4.995081647229994,3.909281208550757,-3.426086872310494,4.517598839700879,-3.426086872310494,-3.426086872310494,4.90284563386884,-3.426086872310494,-3.426086872310494,5.655717349440563,0.9115366775950751,-3.426086872310494,-3.426086872310494,-3.426086872310494,-1.8099906509287909,-3.426086872310494,-3.426086872310494,6.7924066242680805,1.9392479253651125,2.641099279232928,4.041275173285205,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,-3.426086872310494,4.137449721579071,-3.426086872310494,-3.426086872310494,6.224227976159013,-3.426086872310494
CSM67UBX,-3.560719588247249,-3.560719588247249,2.780855965726409,-3.560719588247249,6.630067793387142,-3.560719588247249,7.9746501786387824,-3.560719588247249,-3.560719588247249,-3.560719588247249,5.677981396690426,-3.560719588247249,8.62251301234537,-3.560719588247249,5.811636162582215,9.254877825180097,0.037499685772207414,-3.560719588247249,-3.560719588247249,4.601056365117196,3.0498967307787526,-3.560719588247249,-3.560719588247249,-3.560719588247249,1.2755495415204763,5.267235909276086,7.9028281866084615,-3.560719588247249,-3.560719588247249,-3.560719588247249,-3.560719588247249,0.48639405643105604,1.7257255904371451,2.241844433428012,-3.560719588247249,2.2789968708617314,1.0082528207657848,1.9057466262152989,-3.560719588247249,-3.560719588247249,5.008087709170949,-3.560719588247249,-3.560719588247249,5.297271938440132,-3.560719588247249,-3.560719588247249,5.813160587440667,3.2409332289893467,4.92775682267603,-3.560719588247249,4.635501721703767,3.968472889332846,5.550941889828098,-3.560719588247249,-3.560719588247249,-3.560719588247249,1.7021770297797296,-1.3329052217914157,-3.560719588247249,2.803091585257894,1.8384080553368936,-3.560719588247249,5.0284753140791905,-3.560719588247249,-3.560719588247249,-3.560719588247249,-3.560719588247249,-3.560719588247249,1.7453148993168526,7.808126207302984,-0.4834577694393474,5.780770279820625,-3.560719588247249,6.28148442369954,-3.560719588247249,2.1453075427179016,-3.560719588247249,-3.560719588247249,-3.560719588247249,-3.560719588247249,-3.560719588247249,4.3857955738952175,4.86222323712455,3.667873609649509,2.4594375734075777,1.6859623681178686,-3.560719588247249,-3.560719588247249,-3.560719588247249,-3.560719588247249
CSM67UBZ,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,7.853041811205111,-3.6060283893038196,8.128729782138734,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,8.084080627500198,-3.6060283893038196,6.125315450162064,8.846445596239457,-1.1074834697293081,5.055421209287518,-3.6060283893038196,4.526099367569184,3.770003028439616,-3.6060283893038196,6.857065227817008,-3.6060283893038196,1.9372473787729145,5.179893655428869,7.868720596071617,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,2.5257925691215535,1.014930683710535,0.8656098174827669,1.9901254881614285,-3.6060283893038196,2.8102179012009287,1.399833036656208,2.411131709253027,1.0938873196962344,-3.6060283893038196,4.6007619841449685,-3.6060283893038196,-3.6060283893038196,3.974580936665654,-3.6060283893038196,-3.6060283893038196,2.3118048753836318,4.2803202052890175,3.125934502676013,-3.6060283893038196,4.285561834418251,4.946185592780271,5.64772071056471,-3.6060283893038196,-3.6060283893038196,1.1661466124345221,0.977979011676668,0.8315897361091018,-3.6060283893038196,3.462656841447263,3.677790986040746,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,0.6721328230473205,4.6190163735871295,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,8.396356285902705,0.695900126309482,6.135690832469694,-3.6060283893038196,6.308130215523597,-3.6060283893038196,3.5974767658183646,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,2.321095855535556,2.760259508428745,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-3.6060283893038196,-0.15389549446378048
CSM67UC6,-3.7698232971981582,-3.7698232971981582,3.3151947985125494,-3.7698232971981582,6.985895081031719,-3.7698232971981582,8.400324976102233,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,3.7043092768661854,-3.7698232971981582,6.805733095328575,-3.7698232971981582,4.888085477244484,8.692154900185843,-0.03434349033365791,3.3975124421934018,-3.7698232971981582,4.660620359492306,6.7696620381132195,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,0.05656308486361894,4.043608905002997,7.880668055585296,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-1.369420330019663,-1.2253221610231222,0.3456247736335669,2.6825747537872786,-3.7698232971981582,2.975597776948746,0.5003661354389024,2.6487709360544587,-0.1223995861664271,-3.7698232971981582,4.050403602139764,-3.7698232971981582,-3.7698232971981582,4.578848245494277,-3.7698232971981582,-3.7698232971981582,4.228209872501293,3.657776251373818,4.472179498606725,-3.7698232971981582,4.760095799605085,3.947712476586398,6.243245445290404,-3.7698232971981582,-3.7698232971981582,1.6938616799172816,1.600277659661593,-3.7698232971981582,-3.7698232971981582,3.6082600716597053,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-0.1741968939786478,5.33545933930132,-3.7698232971981582,1.7479091839481438,1.7139409885500498,8.219768764243177,-3.7698232971981582,6.3168993123716435,-3.7698232971981582,6.5411856285382255,-3.7698232971981582,3.20874966244172,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,4.421616867296856,5.2781160937187686,4.648517420781186,3.541430105025344,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582,-3.7698232971981582
CSM67UDF,-3.95607226593631,-3.95607226593631,2.494329602294849,1.8179662236486696,7.374567317211353,5.283825990706305,5.315851574978388,-3.95607226593631,3.4616725742722894,6.131205892539331,-3.95607226593631,-3.95607226593631,7.188919913173892,7.887394242757856,1.1795317063092607,7.7510505985247775,8.480692527574226,1.450574431805915,-3.95607226593631,-3.95607226593631,6.589084009795306,6.956587621437112,-3.95607226593631,-3.95607226593631,5.488935995881942,-3.95607226593631,-3.95607226593631,-3.95607226593631,-3.95607226593631,-3.95607226593631,-3.95607226593631,0.36896126428836773,5.242513082484746,0.2541667934524856,1.3413166618053367,2.6508550256631827,-3.95607226593631,-0.09446308884552579,3.4018977536968276,1.6135778185650658,-3.95607226593631,-3.95607226593631,6.67716893985532,-3.95607226593631,-3.95607226593631,1.254069735253852,1.9180980775901766,0.3622442720463095,2.4898437693648985,-3.95607226593631,-3.95607226593631,-3.95607226593631,2.994201154536622,-3.95607226593631,1.1759536365869074,-3.95607226593631,-3.95607226593631,-3.95607226593631,-0.12471058018471659,2.9151347708609023,2.522230103470415,-3.95607226593631,-3.95607226593631,3.831411843748917,-3.95607226593631,5.6068035915214764,-3.95607226593631,-3.95607226593631,1.499734527639589,6.811512067403076,-3.95607226593631,-3.95607226593631,2.9402141080261446,6.143909275893211,-3.95607226593631,1.1517669585114305,-3.95607226593631,-3.95607226593631,-3.95607226593631,-3.95607226593631,-3.95607226593631,4.349808743373128,-0.08809882375526179,5.362040776206821,3.2775373869110247,-3.95607226593631,-3.95607226593631,-3.95607226593631,5.74488429263393,1.6643332737448766
CSM67UDJ,-3.986149045567597,-3.986149045567597,1.4159172955144648,0.6782884511541845,7.24037094257314,3.858264504509867,5.131825781751908,-3.986149045567597,3.8053141316612074,6.013698929793897,-3.986149045567597,-3.986149045567597,7.13727434885142,8.122142737210146,1.495859512255242,7.8829868007763535,8.393138679713802,0.7920415042634144,-3.986149045567597,-3.986149045567597,5.148225407131717,6.213422832907387,-3.986149045567597,-3.986149045567597,5.169099134616934,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,5.073026320736923,2.3133217377686046,1.3895067803080856,5.348094016584605,-3.986149045567597,-0.8455861707301935,3.30136453452105,-0.49091896668257284,-3.986149045567597,-3.986149045567597,7.1438842865126855,-3.986149045567597,-3.986149045567597,0.8072849695644351,2.8343207441452805,0.49287502874264,3.6182678079599,-3.986149045567597,-3.986149045567597,-1.4471363158827302,2.2045350907311203,-3.986149045567597,-3.986149045567597,1.135957207719624,-3.986149045567597,-3.986149045567597,-1.362702359316831,3.00470994161266,4.865888434775978,-3.986149045567597,-3.986149045567597,4.451710545649114,-3.986149045567597,5.949544795374939,-3.986149045567597,-3.986149045567597,-0.5253666134739916,6.142742652974333,-3.986149045567597,-3.986149045567597,3.2226328972905662,5.937671267219666,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,-3.986149045567597,4.298496119810832,-0.3034069311788734,5.222593036199713,3.0955895155221373,1.1681055748277647,1.2736502291751517,3.642734951446478,5.956997789244046,-3.986149045567597
CSM67UDN,-3.897075560274885,-3.897075560274885,0.8840593161876118,2.557795708224951,6.979354895161306,2.4546579294558457,5.29099760615766,-3.897075560274885,4.212228255546699,6.669620503821655,-3.897075560274885,-3.897075560274885,6.977244282981604,8.509473192888352,1.7831254037221687,7.312000153516766,8.582055228686954,1.1148272698122152,-3.897075560274885,-3.897075560274885,5.872681462221749,6.531904084006996,-3.897075560274885,-3.897075560274885,4.8199295146422845,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,1.124211429274494,2.3948804822101577,-0.4915532559316649,1.9581200073596579,1.9027138556767795,0.5024350427986093,-1.927183587260851,3.424259402846382,3.277869447548902,-3.897075560274885,-3.897075560274885,7.672590109207389,-3.897075560274885,-3.897075560274885,1.1641019870214215,1.2195891293385213,-3.897075560274885,3.3833702046608423,-3.897075560274885,-3.897075560274885,0.56270246579993,3.8289910256418,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,-1.4888166051055336,-0.82282002664091,3.078821515787582,3.875121756811626,-3.897075560274885,-3.897075560274885,4.518385355258203,-3.897075560274885,5.884988151116359,-3.897075560274885,-3.897075560274885,-3.897075560274885,6.367997735666709,-3.897075560274885,-3.897075560274885,3.825011657047839,5.7518783170503935,1.0320244691382907,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,-3.897075560274885,3.966169911386787,-0.4617878451972697,4.857210270828424,2.9446404978567466,4.32231695599202,-3.897075560274885,-3.897075560274885,3.5127919027054357,1.9641869586146115
