,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiaceae_bacterium_JC118,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprobacillus_unclassified,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Eggerthella_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Holdemania_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
CSM5MCY4,0.006245656843808994,0.0,0.012207745096966167,0.062200027653242666,0.0,0.0,0.0,0.0,0.012278776851064063,0.0,0.0,0.21469682731532813,0.0,0.002948822961394243,0.0,0.0,0.11920937637023722,0.01524826156482955,0.13588396895957025,0.0,0.0,0.0,0.0,0.0,4.7801243323741085e-05,0.0068432840705037095,0.0015602415168987456,0.0024035760690893273,0.0,0.0019562770515388996,0.00012050827464092672,0.0008097173226568292,0.0,0.002359125380204166,1.898647515195324e-05,0.0005805393990579584,0.0002855789233149672,0.005655065781435296,4.534417006878243e-05,0.0004529949600960137,0.0,0.0,0.0,0.0,0.001456374329302766,0.004136594509870847,0.0,0.0,0.013913065621055428,0.0,0.0017618332089533078,0.00025140326804145137,0.0017630617455807872,0.003985149449247032,0.0005159853835413174,0.0,0.07567249536562483,0.003744021214817226,0.0,0.00012095501523273739,0.0005188891973880867,0.0,0.0,0.0,0.0,0.0,0.0018562071589733108,0.0,0.0,0.0,0.005550863538395458,0.10551532532431697,0.0,0.00048247983915551755,0.0,0.0,0.0008287037978087825,0.0020518795381863817,0.00026770929964254063,0.0,0.0007597940615219875,0.008960276049946496,0.0,0.006898568218740279,0.00012765612410989735,0.012333279203264965,0.0,0.0,0.14246892528285948,0.0,0.0,0.0,0.0
CSM5MCY8,0.0002752899137440079,0.0,0.01581463327915866,0.06961760898444519,0.0,0.0,0.0,0.0,0.00807804787046292,0.0,0.0,0.022126767522513427,0.0,0.0017684878452234698,0.0,0.0,0.16670636514799403,0.02457969453722145,0.20432477728849122,4.3610283365387386e-05,0.0,0.0,0.0,0.0,0.00010690576408320657,0.008666938120490669,0.0014988006414951543,0.00567645379346624,0.0,0.008071990886662172,0.00027422994157887695,0.0009271727952995381,0.0,0.00037538157105137274,0.00016263001505009047,0.0005831361154170376,0.00021366010357139445,0.0017534968103166178,3.3464835499134074e-05,0.0005796533497316074,0.0,0.0,0.0,0.0,0.0005258976184999666,0.005713401394650804,0.0,0.0,0.03211518808373234,0.0,0.0043124210415377345,4.921299338107951e-05,0.0008847739086943005,0.01788824168334482,0.0005502769782979784,0.0,0.04868285587391903,0.003044997181231163,0.0,0.00039158400271837424,0.0005761705840461771,0.0,0.0,0.0,1.559673328692674e-05,0.0,0.0025727038693678186,0.0,0.0,0.006265344043493988,0.00830397336623083,0.15207572077728665,0.0,0.0006812592529891593,0.0,0.0,0.0005189320871291062,0.013748141830938376,0.007523076729719361,0.0,0.0022528951246883113,0.00532893434789831,0.0,0.004416601162910604,0.00012401674332032038,0.00977279193791228,0.0,0.0,0.12940579323244114,0.0,0.0,0.0,0.0
CSM67U9H,0.020112876467813616,0.0,0.0,0.0,0.0,0.0,0.0,0.009885523208168089,0.0,0.01360086152528754,0.0,0.0,0.0,0.0,0.0,0.01012315345004413,0.003100654071983458,0.0,0.006508755412659635,0.006186903124879739,0.004675112143599325,0.0,0.0,0.0,8.506321490164528e-05,0.0,0.0,0.0,0.0002495117539698445,0.0,0.0,0.0,0.0,0.00045160260568920447,0.0,0.0,1.7454256704169487e-05,0.0002990355787148073,0.000319959657534866,0.0,0.0,5.530686160477801e-05,0.0,0.0,0.0006267760494792429,0.0002499323384687402,0.000921185198706198,0.0,0.0021528669037221095,0.0027355867269420334,0.005529739845355286,0.0,0.0,0.229304771720403,0.0,0.00035770711631075055,0.02524421764659,0.00032258831065296376,0.0003294228087600181,0.0,0.0,0.0,0.0,0.0008560997475020961,0.0,0.0,0.0,0.0,0.0,0.007862196330105839,0.003835204899304711,0.0,0.000596493965558756,0.0,0.0,0.6332309700760438,0.0,0.0037648621418644138,0.00021186944131868383,0.0008512630257647961,0.0,0.0,0.0,0.0,0.0004648510174044175,0.0017121994950041921,0.0,0.0,0.0031674218611831423,0.0,0.0,0.0,0.0
CSM67U9N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14815827404421958,0.0,0.08888139971032315,0.0,0.0,0.0,0.0,0.0,0.07397962345751051,0.03303499533069726,0.0,0.14975797505916436,0.031555622703499396,0.0029079945058221863,0.0,0.0,0.0,0.0012084291146520218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002291033792748443,0.0,0.0,0.0,0.0,0.0,0.0005763835016566495,0.0,0.002172342525923225,0.0,0.02162975855506772,0.0,0.0028427435433704905,0.0,0.0,0.14781447865065686,0.012632609718090116,0.0,0.04456102824290852,0.0033368032501060038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032461535259257976,0.032144986235321166,0.0,0.010661048379495856,0.0,0.0,0.1398475466222804,0.0,0.0,0.0,0.0021588947469233237,0.0008765613163761907,0.0,0.0,0.0,0.0,0.002445273971016879,0.0,0.0,0.01206265776291168,0.0,0.0,0.0,0.0
CSM67UAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635908954213769,0.027062380646901352,0.318499423557132,0.0,0.0,0.0,0.0,0.0,0.18456900737632284,0.0,0.016336389813686736,0.1898867499298102,7.818335036689341e-05,0.004957844196091914,0.0,0.0,0.0,0.0064926173565550615,0.0,0.0,0.0,0.0,0.0,0.0007306319073688761,0.000723195990893764,0.0012945930583170245,0.0012291569933360377,5.948733180089715e-06,0.0007092802043474827,0.0011932521394990674,0.004110362172685561,0.000987277253138461,0.0,0.0,0.0,0.0,0.006288129653489478,0.0,0.005211833857406102,0.0,0.003200524678266483,0.013229239000872016,0.0003444953875541241,0.0,0.0,0.0,0.0,0.0,0.0,0.0003091216706082335,0.0018387959169170174,0.0,0.0006191993876204099,0.0,0.0,0.0001790993596719868,0.002680541661899712,0.004094959202844258,0.0,0.005582673634757767,0.0,0.0,0.005309987954877583,0.032168199580848,0.0,0.02780310415520074,0.0,4.036640372203736e-06,0.0,0.0,0.004980045718139035,0.006590771454026541,0.0,3.4523897920163524e-05,0.0,0.0007728041765205835,0.0,0.005236903518665052,0.019869406185768945,0.0,0.0,0.03119441320474296,0.0,0.0,0.0,0.0
CSM67UAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08379906641811527,0.014618087840684042,0.3550701509988934,0.0,0.0,0.0,0.0,0.0,0.2026855143799947,0.0,0.017174894542628005,0.07346605385126845,0.0,0.006816713989499837,0.0,0.0,0.0,0.0024168285790405627,0.0,0.0,0.0,0.0,0.0,0.0002784521828816181,0.0007333810823176648,2.3062298186090088e-05,0.0015536970017107216,0.0002571947602057438,0.0,0.0005508881140625172,0.011394279366853683,0.00019051463718943986,0.0,0.0,0.0,0.0,0.019775820423710573,0.0,0.0011954292129328957,0.0,0.00030592639898156896,0.00019111626235951177,0.0002092652883233479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011701609557898753,1.4539274943404621e-05,0.0001358670175745742,0.0,0.0,0.00028577195578415976,0.002487519536524013,0.000217888582427712,0.0,0.0014421958035240596,0.0,0.0,0.004562725289825405,0.05658786078834757,0.0,0.08558860048649418,0.0,0.0,0.0,0.0,0.004058262584720105,1.6644963038656323e-05,0.0,0.0,0.0,0.0016969840630495158,0.0,0.0033262852944659412,0.03758212058232905,0.0,1.1932232539759653e-05,0.009036309783618489,0.0,0.0,0.0,0.0001251380353749584
CSM67UAO,0.0,0.0005392474328986752,0.0014113509684057918,0.0004420616696062106,0.0,0.0,0.0,0.08399541562632011,0.040096010493596825,0.10034573886657974,0.0,0.0,0.0,0.0,0.0,0.2110071403798011,0.0017352692682590062,0.025150668753112816,0.3341156136633731,0.0007720412379945788,0.004944967791035404,0.00023875234026605473,0.0,0.0,0.004149297879090225,0.0,0.0,0.0,0.0,0.0,0.00024388900851618497,0.0006309883278460017,0.00033449983644848283,0.0015509656114443323,0.0,0.0,0.0003026524932976752,0.005471476286673755,0.0010139783125757142,0.0,0.0,0.0,0.0,0.007613261480248071,0.0,0.001588257822940278,0.0,0.00046805321095186975,0.000972679499844667,0.00040230385735020235,0.0,0.0,0.0,0.0,6.225641919157881e-05,0.0,0.000938058355838789,0.00047750468053210947,0.0,0.0002631001477716722,0.0,0.0,0.0,0.0020930895785630805,0.00026710674900677373,0.0,0.0036430278563573865,0.0,0.0,0.0,0.051060228873499876,0.00011218483458284498,0.06423814580247907,0.0,8.413862593713374e-05,0.0,0.0,0.012532956863492834,0.004657622569123116,0.0,0.0,0.0,0.0005204472271031984,0.0,0.005040818020582834,0.00809107436087519,0.0,6.266735265158923e-05,0.016318989563933847,0.0,0.0,0.0,0.0
CSM67UAQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042463869865706556,0.0626064341333671,0.15231656667788876,0.0,0.0,0.0,0.0,0.0,0.30325082310064816,0.0,0.00872538273216026,0.2702276314404264,5.729575840101562e-05,0.00772190562086415,0.0,0.0,0.0,0.0010019746001492295,0.0,0.0,0.0,0.0,0.0,5.05845419449526e-05,0.00010607728696971249,0.0,0.0005957957534427289,0.0,0.0,2.9549385888635676e-05,0.002810597351353317,2.043415159756501e-05,0.0,0.0,0.0,0.0,0.011209935164640665,0.0,0.0009484852033203093,0.0,0.0,0.0,0.00037983481793120845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.839759990872746e-05,0.0,0.0,0.0,0.0013403401104265561,0.0,0.0016090892708984527,5.098521158412054e-05,0.0,0.0007328247700381648,0.0,0.0,0.004628335336848475,0.05125997078917996,0.0,0.04673741223707182,0.0,0.0,0.0,0.0,0.008266014990854215,0.0008460139431031083,0.002558876650546058,0.0,0.0,0.0006198359317928054,0.0,0.0037092993520070096,0.007635761648443043,0.0,0.0,0.005397520876641131,0.0,0.0,0.0,2.6143693955708178e-05
CSM67UAS,0.015500017012962667,0.0,0.0,0.0,0.0,0.0,0.0,0.10320123556389714,0.035872888807101384,0.12227689412158851,0.0,0.0,0.0,0.0,0.0,0.12476944415530236,0.0,0.0233382613879638,0.36852493184244745,1.2080210179550176e-05,0.002615667509127102,0.0,0.0,0.0,0.007246112739366847,0.0,0.0,0.0,0.0,0.0,0.0007656839885471552,0.0027412010265762607,7.540064520402568e-05,0.0022792336556266292,0.00024422158246323935,0.00045169919229701367,0.0016819679306660361,0.007240777313204212,0.0004360955874817614,0.0,0.00021251103074192018,0.0,0.0,0.0017460937130358148,0.0,0.0062264423317946495,0.0,0.0014084518385173875,0.0019224647816572476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013508695033281983,0.0,0.00042975347713749754,0.0,0.0,0.0005130062589582308,0.004533702880385181,0.0015300592876581927,0.0,0.002812071592962955,0.0,0.0,0.008778286063806462,0.024763927525987044,0.0,0.0364204243334895,0.0,0.0,0.0,0.0,0.004134149928696558,0.0,0.0,4.026736726516725e-06,0.0,0.0027134165431632953,0.0,0.03315252614308485,0.02050082135362379,0.0,0.00021412172543252685,0.027359058677808912,0.0,0.0,0.0,0.0
CSM67UBX,0.0,0.0001249983900851323,0.006821324288371631,0.09518115682042733,0.0,0.0,0.00020054939494799516,0.026655475458457756,0.0,0.10226880702548449,0.0,0.0,0.0,0.010286666041099745,0.0,0.19548276287149935,0.0,0.011757783248421822,0.3679103948983177,3.553312100856107e-05,0.0,0.0,0.0,0.0,0.0005666900334310323,0.0013772821693188862,0.0004106432851830795,0.0028247106293019224,0.0,0.0,0.00023562254028006998,5.6232026450441304e-05,0.0,0.00019663960169786222,0.0,0.0003301475417979897,0.0,0.0003426818789822394,9.544495287089218e-05,0.0,0.0,0.0,0.003626218245579174,0.0,0.0018606016113867899,0.009059335942315372,0.0,0.0,0.00018893500911671793,0.0,0.0,0.005263846647789265,0.0,0.0,0.0070293482880625265,0.0,0.08658087660324522,0.0,0.0,0.0002996741532307771,0.0,0.0,0.0,0.00019203984493299992,8.279562176752092e-06,0.0,0.000579454358453525,0.00022021335511778135,0.003503404739957351,0.0,0.0007419407661722848,0.0,0.0,0.00454927443436791,0.0,0.0,0.0,0.0053722859135208936,0.0,0.0,2.0698905441880232e-05,0.011400382147792024,0.011775722299804788,0.0,0.0008983324961776021,0.004857458137613683,0.0,0.0,0.018810130320308663,0.0,0.0,0.0,0.0
CSM67UBZ,0.0,0.0002545136334433515,0.00654050175823611,0.0962533056692478,0.0,0.0,0.0,0.09475592435221777,0.0,0.12483525174249156,0.0,0.0,0.0,0.0,0.0,0.11938402064118571,0.0,0.016836163569018226,0.25588159002514665,1.1164780342702387e-05,0.005774901335318567,0.0,0.0,0.0,0.0,0.0,0.0,0.0003740743394433586,3.0567651035359934e-05,0.0004592735370100001,0.00040941141120764,0.0001005914190099788,0.0,8.649994867452918e-05,0.0,0.0002683883119274865,0.0,0.0006107026451532549,0.00014828562629919285,0.0,0.0,0.0,0.0026736939022630785,0.0,0.005177206201244189,0.010442646685973422,0.0,0.0,0.0,0.0,0.0,0.0036647578505478156,0.0,0.0,0.0019588227725531536,0.0,0.16314237186978306,0.00010893790528559126,0.0,0.0013431339148196628,0.0,0.0,0.00011717599563554641,9.690595753763043e-05,8.357325868178195e-05,0.0,0.0011736026870916383,0.0014555404897262877,0.003401030563423593,0.0037322885122323163,0.0015962384012294694,0.0,0.034998659684379235,0.000580893765597496,0.0,0.0,0.0,0.0,0.0,7.11077272311919e-05,7.284206204170877e-05,0.01701176496858306,0.00037060566982232486,0.0,0.0026597108278532864,0.0008377921094053082,0.0,0.0,0.020213563820648525,0.0,0.0,0.0,0.0
CSM67UC6,0.0,4.489638620555116e-05,0.0024726057976503925,0.11474673082519786,0.0,0.0,0.000239751260346395,0.04689644044585531,0.0,0.19294164996726212,0.0,0.0,0.0,0.0017608727310517312,0.0,0.03916469020012166,0.0,0.005754486049188663,0.2583251460101129,4.090812854769763e-05,0.0012953860872708263,0.0,0.0,0.0,0.0011929448405733885,0.004528381694945693,0.0014960524225702569,0.003608917379482261,0.0,1.002761925403173e-05,0.0006121405753711189,1.1736872535968957e-05,0.0,6.0279665742986194e-05,0.0,0.0006332213658483447,0.0,0.0008491570304664142,7.053518543460956e-05,0.0,0.0,0.0,0.005063036121535657,0.0,0.0022464146133406994,0.022315213197440863,0.0,0.0,0.0,0.0,0.0,0.0024894704300321728,0.0,0.0,0.004223564859666888,0.0,0.16106863426788467,3.737567176502736e-05,0.0,0.0010723855090874162,0.0,0.0,0.00023496535115697078,0.000213884560679745,0.0,0.0,0.0015995192212368567,0.0,0.0045835336008428675,0.009001725434213008,0.03777711838584502,0.0,0.0,0.008500002620855034,0.00024806962631848954,0.0,0.0,0.0,0.0,3.54385180454985e-05,0.0,0.02402093402259542,0.0029741007105707745,0.0,0.001680765727238273,0.003796137588963785,0.0,0.0,0.030060751419648805,0.0,0.0,0.0,0.0
CSM67UDF,0.016330212618212974,0.012642330801198236,0.0,0.0,0.0,0.0001820976373135054,0.00023308497576128687,0.0833250462047463,0.010297722555432792,0.010632883373443706,0.0,0.0016640689089832499,0.024031324030909244,0.0,0.0,0.0692068140531221,0.13915395616727766,0.00016894614128530776,0.12141764629294224,0.25186227712893117,0.0002218556214602874,0.0,0.0,0.0,0.0006318788014778637,0.011135574017783043,0.0013840432089367038,0.0040461083357520265,0.0002749674323433931,0.0,4.653606286900693e-05,7.455886594447415e-05,0.0,0.009880921296692992,0.00012311823589474227,6.63644722653664e-05,0.00019878992073391004,0.0007391140767847057,0.0,0.00032079533773395866,0.0,0.0,0.0,0.0,0.0,0.0010423066429116922,0.0,0.0,0.0,0.0,0.0002613101095448802,0.0,0.0,0.04148528140205467,0.0,0.0,0.04745039533902886,0.001567455995853029,0.0,0.00016429253499840706,0.0,0.00016833914916092942,0.0,0.0,0.0,4.511974791212411e-05,0.0009629930053262543,0.0006497850691470251,0.0,0.014223949946620096,0.03798728695461629,0.054858835382420694,0.0,4.683955893119611e-05,0.0,0.0,0.0,0.0,0.00240894941094955,0.0,0.0,0.0,0.00035468573134508327,0.0009874750210095145,7.405303917415886e-05,0.0006290461715640981,0.0,0.0,0.02433856321119875,0.0,0.0,0.0,0.0
CSM67UDJ,0.02080481673603972,0.009461474774438657,0.0,0.0,0.0,0.00011969616649696181,3.083697848735287e-05,0.07508286930781327,0.00255003553353146,0.00911526882846058,0.0,0.0024184711878140366,0.022018617014262297,0.0,0.0,0.06772764131400422,0.18133969224289714,0.0002392908955646889,0.14276709540210503,0.23778556411484578,0.00011787029277073697,0.0,0.0,0.0,0.0002208292834439711,0.009981443036695799,0.0011888466706308411,0.003960928736757088,0.0,0.0,2.2113359573167522e-05,0.0,0.0,0.008594691941628032,0.00015895245161079587,0.0005431974335518902,0.0002150473499775924,0.011316258167995393,0.0,0.00010508917668716308,0.0,0.0,0.0,0.0,1.1665304361992042e-05,0.0004871025351850938,0.0,0.0,0.00017213931741130864,0.00019141242896590418,3.195279020893472e-05,0.0,0.0,0.06817680625065552,0.0,0.0,0.025051596148380227,0.0014606989809798731,0.0020554266285829977,0.0,0.0,0.0,0.00016666169623263412,0.0,0.0,1.2781116083573887e-05,0.001085481930240668,0.006986502938540886,0.0,0.02065032753131525,0.009266004848303366,0.026886396368377724,0.0,3.874909796766052e-05,0.0,0.0,0.0,0.0,0.00461692459161798,0.0,0.0,0.0,0.000915269923984819,0.0013500307456848007,8.713475171261881e-05,0.002005722288257988,0.0,0.0,0.020406573388864233,0.0,0.0,0.0,0.0
CSM67UDN,0.0016508899232106123,0.00610369146065684,0.0,0.0,0.0,0.00015674605702765385,0.0,0.05290321001767085,0.0005723759243719489,0.009776908898989403,0.0,0.0033236231679166913,0.03881173949088476,0.0,0.0,0.0527916675009602,0.24434890013819946,0.00029195217202505593,0.07378198706673114,0.2627438083790577,0.0001491615703972835,0.0,0.0,0.0,0.00011821686494537248,0.006335574498569364,0.0009349143853036515,0.0025984451195648814,0.00035009990285789525,0.0,6.168715792701216e-06,0.0001505773412349526,0.0,0.0005391053096867243,0.00019224145445778708,2.9124428660622133e-05,0.00034797624660139155,0.00032916671975807306,8.039555828192569e-05,0.0006346698412293906,0.00013722864476550082,0.0,0.0,0.0,8.545188270217258e-05,0.0022652333402706105,0.0,0.0,0.003710533112553984,0.0,0.0013050373328657246,0.0,0.0,0.10581673493715898,0.0,0.0,0.02870556274564888,0.0015109308632581782,0.0,0.0,0.0,0.0,0.0,0.0,1.0112648840493797e-05,2.0629803634607345e-05,0.001069311488393814,0.0023722251650030346,0.0,0.01770876501703071,0.017492152078867337,0.033818315746425735,0.0,3.0034567056266578e-05,0.0,0.0,0.0,0.0,0.00451448869537324,0.0,0.0,0.0,0.00016574631449569333,0.002256233082802571,0.0,0.0014503560967036205,0.0,0.0,0.015501578281104536,0.0,0.0,0.0,0.0
CSM67UDR,0.0,6.193561917458732e-05,0.0,0.0,0.0,0.00015378844373399144,0.0,0.0263027266981241,0.0,0.005454937134345963,0.0,0.0003225855189319378,0.027657305716517578,0.0,0.0,0.016524203069185093,0.13194388092592055,0.0,0.03257983666406552,0.21820148767556227,0.0003370938626804276,0.0,0.0,0.0,0.0022656029482555425,0.0005452135523139358,0.0,0.0027111591876488174,0.0,0.0,0.0,0.0,0.0,5.503164870116806e-05,0.0,0.0,0.0,0.0,0.0,0.002685244283987722,0.0005191985911097473,0.0,0.0,0.0,0.00019301100062646032,0.00719673884450948,0.0,0.0,0.0,0.0,0.001228206341466978,2.4113867885420913e-05,0.0,0.06969788325265863,0.0,0.0,0.2615844372098394,5.6732626933749616e-05,0.00017810242670559842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009455437822291602,0.001450934432392069,0.0,0.020138181468162347,0.009790530534110168,0.009400906461305899,0.0,3.341921939307296e-05,0.0,0.0,0.0,0.0,0.03457788574209028,0.0,0.0,0.0,0.00037571607431433827,0.051352132611464874,0.00015959178123338736,0.01118443216693921,0.0,0.0,0.0517249470170295,0.0001699977657150628,0.0,5.933412305416847e-05,0.00015598970968203817
CSM67UDR_TR,0.0,9.747480156164048e-05,0.0,0.0,0.0,0.0015772284437682094,0.0,0.015476554104475555,0.0,0.012311478173809091,0.0,0.0002224990074700961,0.03905133075143655,0.0,0.0,0.015224401919963068,0.10158016370757679,0.0,0.030343014127234363,0.26801262704407813,0.00025876404155572184,0.0,0.0,0.0,0.0028540181106778786,0.000858940337707611,0.0,0.007712130163021345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003056881906322608,0.0005235388622416579,0.0,0.0,0.0,0.0006197113283250852,0.02397098717129428,0.0,0.0,0.0,0.0,0.0017984251157600925,0.00013654486590803286,0.0,0.08219790550394021,0.0,0.0,0.17254342211888576,0.0003156660839884164,0.0001187128878217307,0.0,0.0,0.0,0.0,0.0,0.0,0.0006267239039770019,0.0008320921909259875,0.0023043323592197885,0.0,0.0035625887904779637,0.011671430376093446,0.01383370798853584,0.0,9.517066956172503e-05,0.0,0.0,0.0,0.0,0.07622529482120285,0.0,0.0,0.0,0.0006067881531951248,0.04274565578451837,0.0005578003032838789,0.013215900073601988,0.0,0.0,0.05244504970764071,0.0,0.0,0.000158183670776804,0.00025686062816448736
CSM67UDY,0.0,0.00468799975290489,0.0,0.0,0.0,0.0003156761932397541,0.0,0.0712070799251074,0.003644449646446726,0.011788021658211377,0.0,0.0021852473653687257,0.013910072823967895,0.0,0.0,0.033351540341324495,0.21112001141189243,0.00021204255400430214,0.1288460780357239,0.2819403956204017,0.00013126927636490578,0.0,0.0,0.0,0.006807307675269882,0.01046628635153099,0.0016846562472186554,0.004453706446947094,0.0,0.0,0.0,0.0,0.0,0.0007665841255210635,3.332532712669435e-05,7.884284710461833e-05,0.0004878909172633727,0.0,7.213714103644204e-05,0.004195435161715212,4.1859862122555095e-05,0.0,0.0,0.0,0.00042367870158023,0.0021322113264658766,0.0,0.0,0.0132975167348007,0.0,0.0,0.0,0.0,0.027707977473704477,0.0,0.0,0.048473821939525895,0.002141050666283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010566567137732354,0.0017591302252182497,0.0,0.0,0.0014544270055446024,0.011340974586999624,0.04143039212937053,0.0,0.00010109359905811243,0.0,0.0,0.0,0.0,0.030552212862682164,0.0,0.0,0.0,0.00034249901751245927,0.004688710964154545,7.650601014146598e-05,0.0011167032635655413,0.0,0.0,0.02042751111419979,0.0,0.0,0.0,0.0
CSM67UE3,0.0,0.0,0.015686831644779096,0.07405579860983383,0.0,0.0,0.0,0.0,0.07522533435995402,0.0,0.0,0.1584384090311049,0.0,0.0019146954887180954,0.0,0.0,0.07684771638208386,0.02695189357534746,0.1516661515240821,2.677895788416917e-05,0.0,0.0,0.0,0.0,0.0,0.006921233077988922,0.001006465990793958,0.004721834984397029,0.0,0.000638889558362836,4.270539073106978e-05,0.0015716429440335283,0.0,0.01459664617512621,0.0,0.0007407905402062797,0.0,0.002877046669944975,0.00015855961905100166,2.8893086138182524e-05,4.016843682625376e-05,0.0,0.0,0.0,0.0005329012618949664,0.00038998619192366364,0.0,0.0,0.006742800653350196,0.0,0.0007166894781105274,7.484014019207279e-05,0.0010736952692715828,0.007941370431492166,0.0025204637044347225,0.0,0.023452447547420954,0.003761597931424163,0.0,0.00017068062104067823,0.00049230999941791,0.0,0.0,0.0,0.0,0.0,0.001492574547333429,0.0,0.0,0.0229850842614004,0.0035606148054092932,0.08893291913332581,0.050923148196303294,0.0010948365518117164,0.0,0.0,0.0005570023239907187,0.030685303130051442,0.02013735350324441,0.0,0.00042310753456987284,0.006937582336486626,0.0,0.00015151252487095713,1.8745270518918417e-05,0.022913062958880348,0.0,0.0,0.08715888364444141,0.0,0.0,0.0,0.0
CSM67UE7,0.0,0.0,0.003013787619915253,0.030791148884573363,0.0,0.0,0.0,0.05909392456402558,0.0,0.0003310941588019984,0.0,0.0,0.0,1.6007612328860388e-05,0.0,0.05729712073711205,0.014265518063070803,0.005994344247147809,0.2758020421660772,0.023004154684597357,8.550901775669727e-05,0.0,0.0,0.00040718097436512595,0.00018793747386098748,0.0004045468103110097,0.0,0.0,0.0,0.0,0.0,5.7748981186395075e-05,0.0,0.00011539664837070876,0.0,0.0,0.0,0.0016103860630837714,0.00013687521681196447,6.200416927381365e-05,0.0,0.0,0.00054983108929573,0.0,5.785029518847646e-05,0.0010793993781751808,0.0,0.0,0.0,0.0,0.007713845490473242,0.0,0.0,0.24391649943102056,0.03102548817138763,0.0,0.06564691421865021,0.0007986582784076358,0.0,0.0,4.8630720999069535e-06,0.0,0.0,0.00028894753393613815,1.9857544407953393e-05,0.0002862120558799405,0.0008273301409966704,0.0,0.0038065696862021677,0.008682204722367214,0.03005520397345411,0.029584701747788114,0.0,5.359510710105788e-05,0.0,0.0,0.0,0.0,9.07773458649298e-05,0.0003132628944356729,0.0017166644512671544,0.010912632478189122,0.0,0.0,0.0019088571132155608,0.0011402890934260992,2.5328500520348718e-05,0.0,0.08678435841489786,0.0,0.0,8.611690176918562e-06,2.4517988503697556e-05
